compound_id,dataset_role,source,source_record_id,casrn,name,raw_smiles,canonical_smiles,parent_smiles,standard_inchikey,connectivity_key,murcko_scaffold,label_raw,label_binary,label_category,label_candidate,label_confidence,endpoint,species,route,reference,rdkit_mol_ok,standardization_notes,formal_charge_before,formal_charge_after,uncharging_applied,residual_charge,tautomer_standardized,clear_positive_records,clear_negative_records,uncertain_records,nonclear_disagreement,external_overlap,label_evidence_json
DEVELOPMENT:UXOXUHMFQZEAFR-UHFFFAOYSA-N,development,cpdb,"[""35103"", ""35104"", ""35105"", ""35106"", ""35107"", ""35108""]",15721-02-5,"2,2',5,5'-TETRACHLOROBENZIDINE",Clc1c(-c2c(Cl)cc(N)c(Cl)c2)cc(Cl)c(N)c1,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,Nc1cc(Cl)c(-c2cc(Cl)c(N)cc2Cl)cc1Cl,UXOXUHMFQZEAFR-UHFFFAOYSA-N,UXOXUHMFQZEAFR,c1ccc(-c2ccccc2)cc1,"[""0""]",,uncertain,,none,carcinogenicity,m|r,eat,"[""558""]",True,,[0],0,False,False,False,0,0,6,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""35103""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""35104""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""35105""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""35106""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""35107""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""35108""}]"
DEVELOPMENT:UZGLIIJVICEWHF-UHFFFAOYSA-N,development,iris,"[""DTXSID3024237:woe:1""]",2691-41-0,"Octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine (HMX)",C1N(CN(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,UZGLIIJVICEWHF-UHFFFAOYSA-N,UZGLIIJVICEWHF,C1NCNCNCN1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3024237:woe:1""}]"
DEVELOPMENT:UZUFPBIDKMEQEQ-UHFFFAOYSA-N,development,iris,"[""DTXSID8031863:woe:1""]",375-95-1,Perfluorononanoic Acid (PFNA),C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,UZUFPBIDKMEQEQ-UHFFFAOYSA-N,UZUFPBIDKMEQEQ,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8031863:woe:1""}]"
DEVELOPMENT:VAYGXNSJCAHWJZ-UHFFFAOYSA-N,development,iris,"[""DTXSID5024055:woe:1""]",77-78-1,Dimethyl sulfate,COS(=O)(=O)OC,COS(=O)(=O)OC,COS(=O)(=O)OC,VAYGXNSJCAHWJZ-UHFFFAOYSA-N,VAYGXNSJCAHWJZ,,"[""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID5024055:woe:1""}]"
DEVELOPMENT:VEENJGZXVHKXNB-VOTSOKGWSA-N,development,iris,"[""DTXSID9023914:woe:1""]",141-66-2,Bidrin,C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,VEENJGZXVHKXNB-VOTSOKGWSA-N,VEENJGZXVHKXNB,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID9023914:woe:1""}]"
DEVELOPMENT:VEMKTZHHVJILDY-UHFFFAOYSA-N,development,iris,"[""DTXSID7022253:woe:1""]",10453-86-8,Resmethrin,CC(=CC1C(C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,VEMKTZHHVJILDY-UHFFFAOYSA-N,VEMKTZHHVJILDY,O=C(OCc1coc(Cc2ccccc2)c1)C1CC1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7022253:woe:1""}]"
DEVELOPMENT:VEVZCONIUDBCDC-UHFFFAOYSA-N,development,iris,"[""DTXSID3024108:woe:1""]",56425-91-3,Flurprimidol,CC(C)C(C1=CC=C(C=C1)OC(F)(F)F)(C2=CN=CN=C2)O,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,VEVZCONIUDBCDC-UHFFFAOYSA-N,VEVZCONIUDBCDC,c1ccc(Cc2cncnc2)cc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3024108:woe:1""}]"
DEVELOPMENT:VGPYEHKOIGNJKV-UHFFFAOYSA-N,development,iris,"[""DTXSID8023890:woe:1""]",3337-71-1,Asulam,COC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,COC(=O)NS(=O)(=O)c1ccc(N)cc1,COC(=O)NS(=O)(=O)c1ccc(N)cc1,VGPYEHKOIGNJKV-UHFFFAOYSA-N,VGPYEHKOIGNJKV,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8023890:woe:1""}]"
DEVELOPMENT:VGVRPFIJEJYOFN-UHFFFAOYSA-N,development,iris,"[""DTXSID9021716:woe:1""]",58-90-2,"2,3,4,6-Tetrachlorophenol",C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,VGVRPFIJEJYOFN-UHFFFAOYSA-N,VGVRPFIJEJYOFN,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID9021716:woe:1""}]"
DEVELOPMENT:VHVOLFRBFDOUSH-UHFFFAOYSA-N,development,cpdb,"[""33245"", ""33246"", ""33247"", ""33248"", ""33249"", ""33250"", ""33251"", ""33252"", ""33253"", ""33254"", ""33255"", ""33256""]",120-58-1,ISOSAFROLE,O1c2c(ccc(C=CC)c2)OC1,CC=Cc1ccc2c(c1)OCO2,CC=Cc1ccc2c(c1)OCO2,VHVOLFRBFDOUSH-UHFFFAOYSA-N,VHVOLFRBFDOUSH,c1ccc2c(c1)OCO2,"[""0""]",,uncertain,,none,carcinogenicity,m,orl,"[""172""]",True,,[0],0,False,False,False,0,0,12,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33245""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33246""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33247""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33251""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33252""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33253""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33248""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33249""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33250""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33254""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33255""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33256""}]"
DEVELOPMENT:VIHUMJGEWQPWOT-UHFFFAOYSA-N,development,iris,"[""DTXSID8024319:woe:1""]",40088-47-9,Tetrabromodiphenyl ether,C1=CC(=CC(=C1)Br)OC2=C(C(=C(C=C2)Br)Br)Br,Brc1cccc(Oc2ccc(Br)c(Br)c2Br)c1,Brc1cccc(Oc2ccc(Br)c(Br)c2Br)c1,VIHUMJGEWQPWOT-UHFFFAOYSA-N,VIHUMJGEWQPWOT,c1ccc(Oc2ccccc2)cc1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8024319:woe:1""}]"
DEVELOPMENT:VIROVYVQCGLCII-UHFFFAOYSA-N,development,cpdb,"[""38994""]",57-43-2,AMOBARBITAL,O=C1NC(=O)NC(=O)C1(CCC(C)C)CC,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,VIROVYVQCGLCII-UHFFFAOYSA-N,VIROVYVQCGLCII,O=C1CC(=O)NC(=O)N1,"[""0""]",,uncertain,,none,carcinogenicity,r,wat,"[""1690""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""38994""}]"
DEVELOPMENT:VJYIFXVZLXQVHO-UHFFFAOYSA-N,development,iris,"[""DTXSID7023980:woe:1""]",64902-72-3,Chlorsulfuron,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,VJYIFXVZLXQVHO-UHFFFAOYSA-N,VJYIFXVZLXQVHO,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7023980:woe:1""}]"
DEVELOPMENT:VLCQZHSMCYCDJL-UHFFFAOYSA-N,development,iris,"[""DTXSID8024101:woe:1""]",101200-48-0,Express,CC1=NC(=NC(=N1)OC)N(C)C(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,VLCQZHSMCYCDJL-UHFFFAOYSA-N,VLCQZHSMCYCDJL,O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8024101:woe:1""}]"
DEVELOPMENT:VMPITZXILSNTON-UHFFFAOYSA-N,development,iris,"[""DTXSID5023877:woe:1""]",90-04-0,ortho-Anisidine,COC1=CC=CC=C1N,COc1ccccc1N,COc1ccccc1N,VMPITZXILSNTON-UHFFFAOYSA-N,VMPITZXILSNTON,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID5023877:woe:1""}]"
DEVELOPMENT:VOXZDWNPVJITMN-ZBRFXRBCSA-N,development,cpdb,"[""32551"", ""32552"", ""32553"", ""32554""]",50-28-2,ESTRADIOL,O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@H](CC2)c2c(cc(O)cc2)CC3)CC1,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,VOXZDWNPVJITMN-ZBRFXRBCSA-N,VOXZDWNPVJITMN,c1ccc2c(c1)CCC1C2CCC2CCCC21,"[""0""]",,uncertain,,none,carcinogenicity,m,eat,"[""1131"", ""1468"", ""1468m"", ""1468n""]",True,,[0],0,False,False,False,0,0,4,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32551""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32552""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32553""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32554""}]"
DEVELOPMENT:VTNQPKFIQCLBDU-UHFFFAOYSA-N,development,iris,"[""DTXSID8023848:woe:1""]",34256-82-1,Acetochlor,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,CCOCN(C(=O)CCl)c1c(C)cccc1CC,CCOCN(C(=O)CCl)c1c(C)cccc1CC,VTNQPKFIQCLBDU-UHFFFAOYSA-N,VTNQPKFIQCLBDU,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8023848:woe:1""}]"
DEVELOPMENT:WDCYWAQPCXBPJA-UHFFFAOYSA-N,development,iris,"[""DTXSID9024065:woe:1""]",99-65-0,m-Dinitrobenzene,C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],O=[N+]([O-])c1cccc([N+](=O)[O-])c1,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,WDCYWAQPCXBPJA-UHFFFAOYSA-N,WDCYWAQPCXBPJA,c1ccccc1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID9024065:woe:1""}]"
DEVELOPMENT:WDECIBYCCFPHNR-UHFFFAOYSA-N,development,iris,"[""DTXSID0022432:woe:1""]",218-01-9,Chrysene,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,c1ccc2c(c1)ccc1c3ccccc3ccc21,c1ccc2c(c1)ccc1c3ccccc3ccc21,WDECIBYCCFPHNR-UHFFFAOYSA-N,WDECIBYCCFPHNR,c1ccc2c(c1)ccc1c3ccccc3ccc21,"[""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID0022432:woe:1""}]"
DEVELOPMENT:WDRYRZXSPDWGEB-UHFFFAOYSA-N,development,cpdb,"[""42787"", ""42788"", ""42789"", ""42790"", ""42791"", ""42792""]",50264-69-2,LONIDAMINE,Clc1c(Cn2nc(C(O)=O)c3c2cccc3)ccc(Cl)c1,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,WDRYRZXSPDWGEB-UHFFFAOYSA-N,WDRYRZXSPDWGEB,c1ccc(Cn2ncc3ccccc32)cc1,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2055""]",True,,[0],0,False,False,False,0,0,6,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42787""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42788""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42789""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42790""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42791""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42792""}]"
DEVELOPMENT:WDXYVJKNSMILOQ-UHFFFAOYSA-N,development,cpdb,"[""32792""]",3741-38-6,GLYCOL SULFITE,S1(=O)OCCO1,O=S1OCCO1,O=S1OCCO1,WDXYVJKNSMILOQ-UHFFFAOYSA-N,WDXYVJKNSMILOQ,O=S1OCCO1,"[""0""]",,uncertain,,none,carcinogenicity,m,ipj,"[""1143""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32792""}]"
DEVELOPMENT:WEEGYLXZBRQIMU-UHFFFAOYSA-N,development,cpdb,"[""32671"", ""32672"", ""32673"", ""32674""]",470-82-6,EUCALYPTOL,O1C2(C)CCC(C1(C)C)CC2,CC12CCC(CC1)C(C)(C)O2,CC12CCC(CC1)C(C)(C)O2,WEEGYLXZBRQIMU-UHFFFAOYSA-N,WEEGYLXZBRQIMU,C1CC2CCC1CO2,"[""0""]",,uncertain,,none,carcinogenicity,m,gav,"[""710""]",True,,[0],0,False,False,False,0,0,4,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32671""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32672""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32673""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32674""}]"
DEVELOPMENT:WETWJCDKMRHUPV-UHFFFAOYSA-N,development,iris,"[""DTXSID2023852:woe:1""]",75-36-5,Acetyl chloride,CC(=O)Cl,CC(=O)Cl,CC(=O)Cl,WETWJCDKMRHUPV-UHFFFAOYSA-N,WETWJCDKMRHUPV,,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID2023852:woe:1""}]"
DEVELOPMENT:WFSMVVDJSNMRAR-UHFFFAOYSA-N,development,iris,"[""DTXSID3024368:woe:1""]",112-50-5,Triethylene glycol monoethyl ether,CCOCCOCCOCCO,CCOCCOCCOCCO,CCOCCOCCOCCO,WFSMVVDJSNMRAR-UHFFFAOYSA-N,WFSMVVDJSNMRAR,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3024368:woe:1""}]"
DEVELOPMENT:WHPVYXDFIXRKLN-UHFFFAOYSA-N,development,iris,"[""DTXSID9030048:woe:1""]",60348-60-9,"2,2',4,4',5-Pentabromodiphenyl ether (BDE-99)",C1=CC(=C(C=C1Br)Br)OC2=CC(=C(C=C2Br)Br)Br,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,WHPVYXDFIXRKLN-UHFFFAOYSA-N,WHPVYXDFIXRKLN,c1ccc(Oc2ccccc2)cc1,"[""Inadequate information to assess carcinogenic potential""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 2005)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""Inadequate information to assess carcinogenic potential"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID9030048:woe:1""}]"
