compound_id,standardized_inchikey,normalized_label,murcko_scaffold,group_key,fold_id
CMP:VVJKKKDJADMKNM-UHFFFAOYSA-N,VVJKKKDJADMKNM-UHFFFAOYSA-N,0,C1=CC(=C(c2ccccc2)c2ccc(NCc3ccccc3)cc2)C=CC1=[NH+]Cc1ccccc1,CMP:CTRXDTYTAAKVSM-UHFFFAOYSA-N,3
CMP:VVQNEPGJFQJSBK-UHFFFAOYSA-N,VVQNEPGJFQJSBK-UHFFFAOYSA-N,0,,CMP:VVQNEPGJFQJSBK-UHFFFAOYSA-N,1
CMP:VWQKBXQRFVPFAL-UHFFFAOYSA-N,VWQKBXQRFVPFAL-UHFFFAOYSA-N,0,N=C1N=CCC(c2ccccc2)C1C(=O)OC1CN(C(c2ccccc2)c2ccccc2)C1,CMP:VWQKBXQRFVPFAL-UHFFFAOYSA-N,2
CMP:VXPLXMJHHKHSOA-UHFFFAOYSA-N,VXPLXMJHHKHSOA-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:VYGQUTWHTHXGQB-FFHKNEKCSA-N,VYGQUTWHTHXGQB-FFHKNEKCSA-N,0,C1=CCCCC1,CMP:BBDKZWKEPDTENS-UHFFFAOYSA-N,3
CMP:VYQNWZOUAUKGHI-UHFFFAOYSA-N,VYQNWZOUAUKGHI-UHFFFAOYSA-N,0,c1ccc(COc2ccccc2)cc1,CMP:VYQNWZOUAUKGHI-UHFFFAOYSA-N,3
CMP:VYTOCZMQXCNIPD-UHFFFAOYSA-N,VYTOCZMQXCNIPD-UHFFFAOYSA-N,0,c1ccc2ncccc2c1,CMP:JRLTTZUODKEYDH-UHFFFAOYSA-N,1
CMP:VYZAHLCBVHPDDF-UHFFFAOYSA-N,VYZAHLCBVHPDDF-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:VZGDMQKNWNREIO-UHFFFAOYSA-N,VZGDMQKNWNREIO-UHFFFAOYSA-N,1,,CMP:VZGDMQKNWNREIO-UHFFFAOYSA-N,3
CMP:WAPNOHKVXSQRPX-UHFFFAOYSA-N,WAPNOHKVXSQRPX-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WBBDVRPSJSJSPC-UHFFFAOYSA-N,WBBDVRPSJSJSPC-UHFFFAOYSA-N,1,,CMP:WBBDVRPSJSJSPC-UHFFFAOYSA-N,0
CMP:WBEJYOJJBDISQU-UHFFFAOYSA-N,WBEJYOJJBDISQU-UHFFFAOYSA-N,1,,CMP:WBEJYOJJBDISQU-UHFFFAOYSA-N,2
CMP:WBLZUCOIBUDNBV-UHFFFAOYSA-N,WBLZUCOIBUDNBV-UHFFFAOYSA-N,0,,CMP:WBLZUCOIBUDNBV-UHFFFAOYSA-N,4
CMP:WBNQDOYYEUMPFS-UHFFFAOYSA-N,WBNQDOYYEUMPFS-UHFFFAOYSA-N,1,,CMP:WBNQDOYYEUMPFS-UHFFFAOYSA-N,4
CMP:WDAHFRFQQRIZTK-UHFFFAOYSA-N,WDAHFRFQQRIZTK-UHFFFAOYSA-N,1,,CMP:WDAHFRFQQRIZTK-UHFFFAOYSA-N,1
CMP:WECDUOXQLAIPQW-UHFFFAOYSA-N,WECDUOXQLAIPQW-UHFFFAOYSA-N,1,c1ccc(Cc2ccccc2)cc1,CMP:ACGUYXCXAPNIKK-UHFFFAOYSA-N,4
CMP:WEVYAHXRMPXWCK-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,0,,CMP:WEVYAHXRMPXWCK-UHFFFAOYSA-N,1
CMP:WFJIVOKAWHGMBH-UHFFFAOYSA-N,WFJIVOKAWHGMBH-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WFJRIDQGVSJLLH-UHFFFAOYSA-N,WFJRIDQGVSJLLH-UHFFFAOYSA-N,0,,CMP:WFJRIDQGVSJLLH-UHFFFAOYSA-N,2
CMP:WFWLQNSHRPWKFK-ZCFIWIBFSA-N,WFWLQNSHRPWKFK-ZCFIWIBFSA-N,0,O=c1ccn(C2CCCO2)c(=O)[nH]1,CMP:WFWLQNSHRPWKFK-ZCFIWIBFSA-N,3
CMP:WHGYBXFWUBPSRW-FOUAGVGXSA-N,WHGYBXFWUBPSRW-FOUAGVGXSA-N,0,C1CC2OCC1OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)OC1CCC(CO1)O2,CMP:WHGYBXFWUBPSRW-FOUAGVGXSA-N,4
CMP:WHHGLZMJPXIBIX-UHFFFAOYSA-N,WHHGLZMJPXIBIX-UHFFFAOYSA-N,0,c1ccc(Oc2ccccc2)cc1,CMP:HLBLWEWZXPIGSM-UHFFFAOYSA-N,2
CMP:WHIVNJATOVLWBW-UHFFFAOYSA-N,WHIVNJATOVLWBW-UHFFFAOYSA-N,1,,CMP:WHIVNJATOVLWBW-UHFFFAOYSA-N,3
CMP:WHKUVVPPKQRRBV-UHFFFAOYSA-N,WHKUVVPPKQRRBV-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WHNWPMSKXPGLAX-UHFFFAOYSA-N,WHNWPMSKXPGLAX-UHFFFAOYSA-N,1,O=C1CCCN1,CMP:WHNWPMSKXPGLAX-UHFFFAOYSA-N,0
CMP:WHOKDONDRZNCBC-UHFFFAOYSA-N,WHOKDONDRZNCBC-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WHUUTDBJXJRKMK-UHFFFAOYSA-N,WHUUTDBJXJRKMK-UHFFFAOYSA-N,0,,CMP:WHUUTDBJXJRKMK-UHFFFAOYSA-N,3
CMP:WHUUTDBJXJRKMK-VKHMYHEASA-N,WHUUTDBJXJRKMK-VKHMYHEASA-N,0,,CMP:WHUUTDBJXJRKMK-UHFFFAOYSA-N,3
CMP:WIIZWVCIJKGZOK-RKDXNWHRSA-N,WIIZWVCIJKGZOK-RKDXNWHRSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WJCNZQLZVWNLKY-UHFFFAOYSA-N,WJCNZQLZVWNLKY-UHFFFAOYSA-N,0,c1ccc2[nH]c(-c3cscn3)nc2c1,CMP:WJCNZQLZVWNLKY-UHFFFAOYSA-N,1
CMP:WJDNMDMNPIKDCP-UHFFFAOYSA-N,WJDNMDMNPIKDCP-UHFFFAOYSA-N,1,c1ccncc1,CMP:CNXCLASNZDZCBC-UHFFFAOYSA-N,2
CMP:WJFKNYWRSNBZNX-UHFFFAOYSA-N,WJFKNYWRSNBZNX-UHFFFAOYSA-N,0,c1ccc2c(c1)Nc1ccccc1S2,CMP:WJFKNYWRSNBZNX-UHFFFAOYSA-N,2
CMP:WJNRPILHGGKWCK-UHFFFAOYSA-N,WJNRPILHGGKWCK-UHFFFAOYSA-N,0,c1ncncn1,CMP:MXWJVTOOROXGIU-UHFFFAOYSA-N,3
CMP:WJYIASZWHGOTOU-UHFFFAOYSA-N,WJYIASZWHGOTOU-UHFFFAOYSA-N,0,,CMP:WJYIASZWHGOTOU-UHFFFAOYSA-N,3
CMP:WKIPQMJEBCEACS-UHFFFAOYSA-N,WKIPQMJEBCEACS-UHFFFAOYSA-N,0,c1ccoc1,CMP:BAOXJBYPTRZNSH-XBXARRHUSA-N,4
CMP:WKSAUQYGYAYLPV-UHFFFAOYSA-N,WKSAUQYGYAYLPV-UHFFFAOYSA-N,0,c1ccc(-c2cncnc2)cc1,CMP:WKSAUQYGYAYLPV-UHFFFAOYSA-N,4
CMP:WLIJZJZXWRTQIH-UHFFFAOYSA-N,WLIJZJZXWRTQIH-UHFFFAOYSA-N,1,c1ccc2scnc2c1,CMP:WLIJZJZXWRTQIH-UHFFFAOYSA-N,2
CMP:WLKPHJWEIIAIFW-BYPYZUCNSA-N,WLKPHJWEIIAIFW-BYPYZUCNSA-N,0,C1CCNC1,CMP:ABVBOWJCKJGCJM-DMTCNVIQSA-N,4
CMP:WMBWREPUVVBILR-WIYYLYMNSA-N,WMBWREPUVVBILR-WIYYLYMNSA-N,0,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,CMP:WMBWREPUVVBILR-WIYYLYMNSA-N,1
CMP:WNSYEWGYAFFSSQ-UHFFFAOYSA-N,WNSYEWGYAFFSSQ-UHFFFAOYSA-N,1,C1CNCCN1,CMP:CVTIZMOISGMZRJ-UHFFFAOYSA-N,4
CMP:WNTRMRXAGJOLCU-UHFFFAOYSA-N,WNTRMRXAGJOLCU-UHFFFAOYSA-N,1,O=C1C=CCO1,CMP:WNTRMRXAGJOLCU-UHFFFAOYSA-N,4
CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,WNYADZVDBIBLJJ-UHFFFAOYSA-N,1,C1CCNC1,CMP:ABVBOWJCKJGCJM-DMTCNVIQSA-N,4
CMP:WOEOEFXOZUBXMR-UHFFFAOYSA-N,WOEOEFXOZUBXMR-UHFFFAOYSA-N,1,,CMP:WOEOEFXOZUBXMR-UHFFFAOYSA-N,1
CMP:WOJBAMBWWYIQHQ-QWPQFENESA-N,WOJBAMBWWYIQHQ-QWPQFENESA-N,1,C=c1ccc2c(c1)N1CC3NC3C1C=2,CMP:WOJBAMBWWYIQHQ-QWPQFENESA-N,3
CMP:WOZVHXUHUFLZGK-UHFFFAOYSA-N,WOZVHXUHUFLZGK-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WPYCRFCQABTEKC-UHFFFAOYSA-N,WPYCRFCQABTEKC-UHFFFAOYSA-N,1,c1cc(OCC2CO2)cc(OCC2CO2)c1,CMP:WPYCRFCQABTEKC-UHFFFAOYSA-N,0
CMP:WPYMKLBDIGXBTP-UHFFFAOYSA-N,WPYMKLBDIGXBTP-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WSORODGWGUUOBO-UHFFFAOYSA-N,WSORODGWGUUOBO-UHFFFAOYSA-N,0,,CMP:WSORODGWGUUOBO-UHFFFAOYSA-N,2
CMP:WSWCOQWTEOXDQX-UHFFFAOYSA-N,WSWCOQWTEOXDQX-UHFFFAOYSA-N,0,,CMP:WSWCOQWTEOXDQX-UHFFFAOYSA-N,3
CMP:WTEVQBCEXWBHNA-UHFFFAOYSA-N,WTEVQBCEXWBHNA-UHFFFAOYSA-N,0,,CMP:WTEVQBCEXWBHNA-UHFFFAOYSA-N,4
CMP:WTTJVINHCBCLGX-NQLNTKRDSA-N,WTTJVINHCBCLGX-NQLNTKRDSA-N,0,,CMP:WTTJVINHCBCLGX-NQLNTKRDSA-N,1
CMP:WVDDGKGOMKODPV-UHFFFAOYSA-N,WVDDGKGOMKODPV-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WWBBEXJQOOTEIL-GDVMHIJESA-N,WWBBEXJQOOTEIL-GDVMHIJESA-N,0,,CMP:WWBBEXJQOOTEIL-GDVMHIJESA-N,2
CMP:WWXBHTZSYYGCSG-UHFFFAOYSA-N,WWXBHTZSYYGCSG-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WXWCDTXEKCVRRO-UHFFFAOYSA-N,WXWCDTXEKCVRRO-UHFFFAOYSA-N,1,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,WYIWLDSPNDMZIT-IRWWLHRVSA-N,1,O=c1oc2c3c(ccc2c2c1CCC2)OC1OC=CC31,CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,2
CMP:WZCQRUWWHSTZEM-UHFFFAOYSA-N,WZCQRUWWHSTZEM-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:WZHUJOMADVNYDA-UHFFFAOYSA-N,WZHUJOMADVNYDA-UHFFFAOYSA-N,0,O=C(C=NNc1ccc(-c2ccc(NN=CC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,CMP:WZHUJOMADVNYDA-UHFFFAOYSA-N,1
CMP:WZUVPPKBWHMQCE-XJKSGUPXSA-N,WZUVPPKBWHMQCE-XJKSGUPXSA-N,1,c1ccc2c(c1)CC1COc3ccccc3C21,CMP:WZUVPPKBWHMQCE-XJKSGUPXSA-N,4
CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N,WZXZCWIUJRKDJF-ROVUYSIBSA-N,1,O=C1CC2=CC=C3C4CCCC4CCC3C2C2CC12,CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N,1
CMP:XDZKGLWJXJTZJZ-UHFFFAOYSA-N,XDZKGLWJXJTZJZ-UHFFFAOYSA-N,1,C1CCNC1,CMP:ABVBOWJCKJGCJM-DMTCNVIQSA-N,4
CMP:XEMRAKSQROQPBR-UHFFFAOYSA-N,XEMRAKSQROQPBR-UHFFFAOYSA-N,1,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:XFNJVKMNNVCYEK-UHFFFAOYSA-N,XFNJVKMNNVCYEK-UHFFFAOYSA-N,0,c1ccc2ccccc2c1,CMP:BLQOLXMZXQXGOL-UHFFFAOYSA-N,3
CMP:XFOHWECQTFIEIX-UHFFFAOYSA-N,XFOHWECQTFIEIX-UHFFFAOYSA-N,1,c1ccc2c(c1)Cc1ccccc1-2,CMP:CZIHNRWJTSTCEX-UHFFFAOYSA-N,2
CMP:XJCLWVXTCRQIDI-UHFFFAOYSA-N,XJCLWVXTCRQIDI-UHFFFAOYSA-N,1,,CMP:XJCLWVXTCRQIDI-UHFFFAOYSA-N,3
CMP:XJSFLOJWULLJQS-NGVXBBESSA-N,XJSFLOJWULLJQS-NGVXBBESSA-N,0,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1,CMP:XJSFLOJWULLJQS-NGVXBBESSA-N,3
CMP:XJUZRXYOEPSWMB-UHFFFAOYSA-N,XJUZRXYOEPSWMB-UHFFFAOYSA-N,1,,CMP:XJUZRXYOEPSWMB-UHFFFAOYSA-N,0
CMP:XKABJYQDMJTNGQ-UHFFFAOYSA-N,XKABJYQDMJTNGQ-UHFFFAOYSA-N,1,c1cncc(C2CCCN2)c1,CMP:SNICXCGAKADSCV-JTQLQIEISA-N,1
CMP:XLYVHYXTFHZCNY-UHFFFAOYSA-N,XLYVHYXTFHZCNY-UHFFFAOYSA-N,0,,CMP:XLYVHYXTFHZCNY-UHFFFAOYSA-N,4
CMP:XMTQQYYKAHVGBJ-UHFFFAOYSA-N,XMTQQYYKAHVGBJ-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:XMVJITFPVVRMHC-UHFFFAOYSA-N,XMVJITFPVVRMHC-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:XMWRWTSZNLOZFN-UHFFFAOYSA-N,XMWRWTSZNLOZFN-UHFFFAOYSA-N,1,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:XOAAWQZATWQOTB-UHFFFAOYSA-N,XOAAWQZATWQOTB-UHFFFAOYSA-N,0,,CMP:XOAAWQZATWQOTB-UHFFFAOYSA-N,1
CMP:XOFYZVNMUHMLCC-ZPOLXVRWSA-N,XOFYZVNMUHMLCC-ZPOLXVRWSA-N,0,O=C1C=CC2C(=C1)CCC1C3CCCC3CC(=O)C21,CMP:XOFYZVNMUHMLCC-ZPOLXVRWSA-N,2
CMP:XPAQFJJCWGSXGJ-UHFFFAOYSA-N,XPAQFJJCWGSXGJ-UHFFFAOYSA-N,0,O=C(Nc1ccccc1)c1ccccc1,CMP:XPAQFJJCWGSXGJ-UHFFFAOYSA-N,3
CMP:XPFVYQJUAUNWIW-UHFFFAOYSA-N,XPFVYQJUAUNWIW-UHFFFAOYSA-N,0,c1ccoc1,CMP:BAOXJBYPTRZNSH-XBXARRHUSA-N,4
CMP:XPHPBNGAXWJHHP-UHFFFAOYSA-N,XPHPBNGAXWJHHP-UHFFFAOYSA-N,1,c1ccc2c(c1)Cc1ccccc1-2,CMP:CZIHNRWJTSTCEX-UHFFFAOYSA-N,2
CMP:XPJVKCRENWUEJH-UHFFFAOYSA-N,XPJVKCRENWUEJH-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:XRWKADIRZXTTLH-UHFFFAOYSA-N,XRWKADIRZXTTLH-UHFFFAOYSA-N,1,,CMP:XRWKADIRZXTTLH-UHFFFAOYSA-N,2
CMP:XSQUKJJJFZCRTK-UHFFFAOYSA-N,XSQUKJJJFZCRTK-UHFFFAOYSA-N,0,,CMP:XSQUKJJJFZCRTK-UHFFFAOYSA-N,4
CMP:XSTXAVWGXDQKEL-UHFFFAOYSA-N,XSTXAVWGXDQKEL-UHFFFAOYSA-N,0,,CMP:XSTXAVWGXDQKEL-UHFFFAOYSA-N,1
CMP:XTXRWKRVRITETP-UHFFFAOYSA-N,XTXRWKRVRITETP-UHFFFAOYSA-N,1,,CMP:XTXRWKRVRITETP-UHFFFAOYSA-N,4
CMP:XUCNUKMRBVNAPB-UHFFFAOYSA-N,XUCNUKMRBVNAPB-UHFFFAOYSA-N,1,,CMP:XUCNUKMRBVNAPB-UHFFFAOYSA-N,1
CMP:XWCDCDSDNJVCLO-UHFFFAOYSA-N,XWCDCDSDNJVCLO-UHFFFAOYSA-N,1,,CMP:XWCDCDSDNJVCLO-UHFFFAOYSA-N,3
CMP:XWIYFDMXXLINPU-UHFFFAOYSA-N,XWIYFDMXXLINPU-UHFFFAOYSA-N,1,O=C1OCCc2c1c(=O)oc1c3c(ccc21)OC1OC=CC31,CMP:XWIYFDMXXLINPU-UHFFFAOYSA-N,0
CMP:XWRBMHSLXKNRJX-UHFFFAOYSA-N,XWRBMHSLXKNRJX-UHFFFAOYSA-N,0,c1cc[nH+]cc1,CMP:XWRBMHSLXKNRJX-UHFFFAOYSA-N,2
CMP:XWTYSIMOBUGWOL-UHFFFAOYSA-N,XWTYSIMOBUGWOL-UHFFFAOYSA-N,1,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:XZBIXDPGRMLSTC-UHFFFAOYSA-N,XZBIXDPGRMLSTC-UHFFFAOYSA-N,1,,CMP:XZBIXDPGRMLSTC-UHFFFAOYSA-N,2
CMP:YACLQRRMGMJLJV-UHFFFAOYSA-N,YACLQRRMGMJLJV-UHFFFAOYSA-N,1,,CMP:YACLQRRMGMJLJV-UHFFFAOYSA-N,4
CMP:YADVRLOQIWILGX-MIWLTHJTSA-N,YADVRLOQIWILGX-MIWLTHJTSA-N,0,C1=CCCC=CCCC=CCCC=C1,CMP:YADVRLOQIWILGX-MIWLTHJTSA-N,3
CMP:YAHNGTQFNICUIJ-GKAPJAKFSA-N,YAHNGTQFNICUIJ-GKAPJAKFSA-N,0,O=C1CC=CCC1,CMP:YAHNGTQFNICUIJ-GKAPJAKFSA-N,4
CMP:YAMHXTCMCPHKLN-UHFFFAOYSA-N,YAMHXTCMCPHKLN-UHFFFAOYSA-N,0,O=C1NCCN1,CMP:YAMHXTCMCPHKLN-UHFFFAOYSA-N,1
CMP:YCIMNLLNPGFGHC-UHFFFAOYSA-N,YCIMNLLNPGFGHC-UHFFFAOYSA-N,1,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:YEBAWWHAYLCCGQ-SSDOTTSWSA-N,YEBAWWHAYLCCGQ-SSDOTTSWSA-N,1,C1=c2ccccc2=COC1,CMP:YEBAWWHAYLCCGQ-SSDOTTSWSA-N,1
CMP:YEJRWHAVMIAJKC-UHFFFAOYSA-N,YEJRWHAVMIAJKC-UHFFFAOYSA-N,0,O=C1CCCO1,CMP:YEJRWHAVMIAJKC-UHFFFAOYSA-N,2
CMP:YFCDLVPYFMHRQZ-UHFFFAOYSA-N,YFCDLVPYFMHRQZ-UHFFFAOYSA-N,1,,CMP:YFCDLVPYFMHRQZ-UHFFFAOYSA-N,3
CMP:YGCFIWIQZPHFLU-UHFFFAOYSA-N,YGCFIWIQZPHFLU-UHFFFAOYSA-N,0,O=C1C=COS(=O)(=O)N1,CMP:YGCFIWIQZPHFLU-UHFFFAOYSA-N,3
CMP:YGCOKJWKWLYHTG-UHFFFAOYSA-N,YGCOKJWKWLYHTG-UHFFFAOYSA-N,1,c1ncncn1,CMP:MXWJVTOOROXGIU-UHFFFAOYSA-N,3
CMP:YGGSSUISOYLCBF-UHFFFAOYSA-N,YGGSSUISOYLCBF-UHFFFAOYSA-N,1,,CMP:YGGSSUISOYLCBF-UHFFFAOYSA-N,0
CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,YGJHZCLPZAZIHH-UHFFFAOYSA-N,1,,CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,2
CMP:YGLMVCVJLXREAK-UHFFFAOYSA-N,YGLMVCVJLXREAK-UHFFFAOYSA-N,0,C1CC2C3CCC(C3)C2C1,CMP:YGLMVCVJLXREAK-UHFFFAOYSA-N,4
CMP:YGNXYFLJZILPEK-UHFFFAOYSA-N,YGNXYFLJZILPEK-UHFFFAOYSA-N,1,N=C1CCCC1,CMP:YGNXYFLJZILPEK-UHFFFAOYSA-N,4
CMP:YIIMEMSDCNDGTB-UHFFFAOYSA-N,YIIMEMSDCNDGTB-UHFFFAOYSA-N,1,,CMP:YIIMEMSDCNDGTB-UHFFFAOYSA-N,1
CMP:YJBYRYVLFAUXBJ-HFTRVMKXSA-N,YJBYRYVLFAUXBJ-HFTRVMKXSA-N,0,O=C1CCC2C3=CCc4ccccc4C3CCC12,CMP:YJBYRYVLFAUXBJ-HFTRVMKXSA-N,1
CMP:YJZOIBYRKVITQF-BYYJOMOJSA-N,YJZOIBYRKVITQF-BYYJOMOJSA-N,0,O=C1CCC2OC3CCC(C2C1=O)C31CO1,CMP:PVTUERPXLWOPRX-RQSAQSMCSA-N,3
CMP:YLKFDHTUAUWZPQ-UHFFFAOYSA-N,YLKFDHTUAUWZPQ-UHFFFAOYSA-N,1,,CMP:YLKFDHTUAUWZPQ-UHFFFAOYSA-N,3
CMP:YLQBMQCUIZJEEH-UHFFFAOYSA-N,YLQBMQCUIZJEEH-UHFFFAOYSA-N,1,c1ccoc1,CMP:BAOXJBYPTRZNSH-XBXARRHUSA-N,4
CMP:YNEVBPNZHBAYOA-UHFFFAOYSA-N,YNEVBPNZHBAYOA-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:YNMIXGFEAKDKFG-UHFFFAOYSA-N,YNMIXGFEAKDKFG-UHFFFAOYSA-N,0,O=C(C=NNc1ccc(-c2ccc(NN=CC(=O)Nc3ccccc3)cc2)cc1)Nc1ccccc1,CMP:WZHUJOMADVNYDA-UHFFFAOYSA-N,1
CMP:YNQLUTRBYVCPMQ-UHFFFAOYSA-N,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,1,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:YNVGQYHLRCDXFQ-XGXHKTLJSA-N,YNVGQYHLRCDXFQ-XGXHKTLJSA-N,1,C1=C2CCC3C4CCCC4CCC3C2CCC1,CMP:ONKUMRGIYFNPJW-KIEAKMPYSA-N,3
CMP:YQUVCSBJEUQKSH-UHFFFAOYSA-N,YQUVCSBJEUQKSH-UHFFFAOYSA-N,0,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:YUEXLPFBTMPXCY-UHFFFAOYSA-N,YUEXLPFBTMPXCY-UHFFFAOYSA-N,0,,CMP:YUEXLPFBTMPXCY-UHFFFAOYSA-N,2
CMP:YUKQRDCYNOVPGJ-UHFFFAOYSA-N,YUKQRDCYNOVPGJ-UHFFFAOYSA-N,1,,CMP:YUKQRDCYNOVPGJ-UHFFFAOYSA-N,0
CMP:YVJMGYAIELXOQU-UHFFFAOYSA-N,YVJMGYAIELXOQU-UHFFFAOYSA-N,1,c1c[nH]cn1,CMP:AQIXAKUUQRKLND-UHFFFAOYSA-N,2
CMP:YVPLYHWVALRLFV-UHFFFAOYSA-N,YVPLYHWVALRLFV-UHFFFAOYSA-N,1,c1cscn1,CMP:YVPLYHWVALRLFV-UHFFFAOYSA-N,2
CMP:YVZACCLFRNQBNO-UHFFFAOYSA-N,YVZACCLFRNQBNO-UHFFFAOYSA-N,1,,CMP:YVZACCLFRNQBNO-UHFFFAOYSA-N,4
CMP:YXIWHUQXZSMYRE-UHFFFAOYSA-N,YXIWHUQXZSMYRE-UHFFFAOYSA-N,0,S=c1[nH]c2ccccc2s1,CMP:YXIWHUQXZSMYRE-UHFFFAOYSA-N,3
CMP:YXVFYQXJAXKLAK-UHFFFAOYSA-N,YXVFYQXJAXKLAK-UHFFFAOYSA-N,0,c1ccc(-c2ccccc2)cc1,CMP:AUGNBQPSMWGAJE-UHFFFAOYSA-N,1
CMP:YXVJNOXXPKIWIM-UHFFFAOYSA-N,YXVJNOXXPKIWIM-UHFFFAOYSA-N,1,,CMP:YXVJNOXXPKIWIM-UHFFFAOYSA-N,1
CMP:YYTNAQDGJQPZFU-UHFFFAOYSA-N,YYTNAQDGJQPZFU-UHFFFAOYSA-N,1,,CMP:YYTNAQDGJQPZFU-UHFFFAOYSA-N,3
CMP:YYTSGNJTASLUOY-UHFFFAOYSA-N,YYTSGNJTASLUOY-UHFFFAOYSA-N,0,,CMP:YYTSGNJTASLUOY-UHFFFAOYSA-N,4
CMP:YYYARFHFWYKNLF-UHFFFAOYSA-N,YYYARFHFWYKNLF-UHFFFAOYSA-N,1,c1ccc(N=Nc2cccc3ccccc23)cc1,CMP:KEYWXKLGZZGHMT-UHFFFAOYSA-N,1
CMP:ZAHQBPYQBHTECE-UHFFFAOYSA-N,ZAHQBPYQBHTECE-UHFFFAOYSA-N,0,O=C(Nc1nccs1)C1NS(=O)(=O)c2ccccc2C1=O,CMP:ZAHQBPYQBHTECE-UHFFFAOYSA-N,1
CMP:ZAKOWWREFLAJOT-UHFFFAOYSA-N,ZAKOWWREFLAJOT-UHFFFAOYSA-N,0,c1ccc2c(c1)CCCO2,CMP:GVJHHUAWPYXKBD-UHFFFAOYSA-N,4
CMP:ZAVLMIGIVYJYMU-UHFFFAOYSA-N,ZAVLMIGIVYJYMU-UHFFFAOYSA-N,1,c1coc(-c2cscn2)c1,CMP:DUWYZHLZDVCZIO-UHFFFAOYSA-N,3
CMP:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,ZBCATMYQYDCTIZ-UHFFFAOYSA-N,1,c1ccccc1,CMP:AMTRFSFECFPSHF-UHFFFAOYSA-N,0
CMP:ZDFULRQJRIJLRF-UHFFFAOYSA-N,ZDFULRQJRIJLRF-UHFFFAOYSA-N,1,c1coc(-c2cnc3ccccn23)c1,CMP:ZDFULRQJRIJLRF-UHFFFAOYSA-N,0
CMP:ZFIVKAOQEXOYFY-QWWZWVQMSA-N,ZFIVKAOQEXOYFY-QWWZWVQMSA-N,0,C1OC1C1CO1,CMP:ZFIVKAOQEXOYFY-QWWZWVQMSA-N,2
