compound_id,dataset_role,record_count,record_keys_json,source_labels_json,clear_positive_count,clear_negative_count,nonbinary_count,discordant_nonclear_count,has_discordant_nonclear_evidence,exact_duplicate_class
CMP:RHNKXMFRUHICPK-UHFFFAOYSA-N,external,1,"[""REC:82ceae36fda8af2697972e858e29997cdafa6b67743b20e26d15108134ce3773""]",[],0,0,1,0,false,single_record
CMP:RHPUJHQBPORFGV-UHFFFAOYSA-N,external,1,"[""REC:f6e74b84b69953c3fbf00392eb924c42bbfb423dce4e58030fb47b5fa4422c13""]",[],0,0,1,0,false,single_record
CMP:RHQTYDDJBYBCQV-UHFFFAOYSA-N,external,1,"[""REC:2daa3169680ed6864b40243c9f7bc608ef2fd1b05472980441ab086652c4e227""]",[],0,0,1,0,false,single_record
CMP:RHRYBWFAHXCUCR-UHFFFAOYSA-N,external,1,"[""REC:1cd4458c82ec13079df648e5db29a9b4e24f49d2105ab291afb88929234f1060""]",[],0,0,1,0,false,single_record
CMP:RHSUJRQZTQNSLL-UHFFFAOYSA-N,external,1,"[""REC:b895dd5436f3dca8c9a78478152360a5df1901d723b04017241050ab4222e960""]",[],0,0,1,0,false,single_record
CMP:RHUYHJGZWVXEHW-UHFFFAOYSA-N,development,108,"[""REC:018281495d252ab2b11c780331e08d6fb8a985b2c0b585d4d1a694c8db07b423"",""REC:03c120cb520b442d946898ae5452e6f226150e432442f0272d30fb8f6b40c9cb"",""REC:0534144691466418966bd664f0d1c85baaa4a9dbbf7b52845cdf6b3778e81efe"",""REC:065bbb4e0dee3052b17b8c6c498816c4217915da7063b7e40eb09f4299a150a2"",""REC:085d8a629eda9961d0d8fcaafd4c0efeabad9836e07fe07ff4e533306150c65e"",""REC:0bbc321689589ba376527ad5619fb33c6e3ac41248faaf522c48dc770182f26d"",""REC:146b14bc4d88ba7d6192478418dbd648085294b5dda1f389e5d0a7a96221b9ac"",""REC:1b03ea7313a0d54b2d270cd1411d190224dd9596ec970a939cdce0841f4c9cd9"",""REC:1b6c16c5a79404d2ce8c13f15aec9063d67422025785236b4cb52f9d3058489a"",""REC:1fbd8efa2294af2496d1085f24c89eb786b8a1d2dd64d8123d7b871e1bb42331"",""REC:23a7d7c478118d66e35d1bbedbb556436f011c500fd2a31f97d0dce088c95732"",""REC:26c44bd854306cc82902d060d7f6ff2d5c21d9dba7b85b0d525e8da343307653"",""REC:27e46113a3045861017eeac66d7695350c0ad7037b84207658169e9bd8c85f94"",""REC:29917e95fb92824549e2a6e85ae2f8aea7a5c65df14d4b479344dd3c45a18c62"",""REC:2a9e9f770b7705fdcc0566f390bdc343b592ea14289be99d1806048657987291"",""REC:2f083f7411b6a365edfb872218fb22ca5c124edd0b479f4bc17162c2e8ec88cd"",""REC:2f43dfdb3ff05652ff9f4006f24f70d2ec6fe1fb8a8e7b74ddf486da973cd0ac"",""REC:2fb4bb3ac64d9e50de8de3585ce50b4eadcd502f6487d1fef46ba6793bf270e3"",""REC:31e76296f0210bab7c6ee6575c02c25d161eeb4172b01bb24b8946362823d171"",""REC:35c88c392864f2871cd5344a18812a89ecc8ddfd07f2f3eda0e0ca6d2d8d7531"",""REC:3701eae6ac340eb2ac7587633fe3c0d517f9ca3594746198eaca36eb1f40814b"",""REC:38e31a4817914ecbb65bd84264a700f02510d3f4503b6fc616484fa94a5dd600"",""REC:3ab4baa61f797ff9c979b4e080f6ba14f5fea626773a1b95233a9d66ca590222"",""REC:3dfd7c3311cf9e186a39411c093c999bd9138e861a1ef27f2680605736c58578"",""REC:40ea72d11ccddc92b90d62806f36179327f9e5d03d67ceb69f8e6aaa4fd53787"",""REC:4285a21205f06dbf59051a50b83296353acba54bb9da81555c92592e92578dc3"",""REC:42fe352decfefbd4d65ee2d132e44b8d2dd2599c2053b0bc9e6d47338755b165"",""REC:43d0e297cfad67b50eaf748bf2597768824eb1d37de32e640960b238debca4fb"",""REC:4498a05bc467f827622872dae8aa5e5ceb41927e44e22ca745354cb7faccd0b6"",""REC:48f1a857fe9dbb2cde9bf2350e7bf218e18d8a765b69a605a8afc2f437f92b60"",""REC:4c983851d53282a18ce030fbef1b6bc2b20e30f72882884be4c596c35e112d6c"",""REC:4d47c0fb356744988ae2a86f83fb80bc949d936a52306e149903a2ed70c59ab1"",""REC:4ff3be87ee536effd4c079038fdcfbe9149110a11862b6e9254bb6fe2fa2bd5e"",""REC:5450b303ccaa7b803650c7cf413be324175ea7abdad85259111ddd87e9bd6777"",""REC:5512a3d6b6f35379dbf848845b4c399b35271d797c21c724a0f42a2a8175aad5"",""REC:574cd1d73556980e8644f9ce6783ede33489bf2a43c7f1eb2bc9618624ba7310"",""REC:5d9a855e8fa2447786b0507b91492a0227356e3b541c6e15a632cd810aee743b"",""REC:5fb7c11804042b20aceece39121a43f4005b3381bb390c8c1e81ed6fb226450e"",""REC:629c64175dbc4846838354cbc1eacc3c2b5dfa0e035782f81d53c7fa4f2c6b2e"",""REC:645ac15ed4885ea667c1dd5326e752eaaf0854a2276a41dd175a7b3793db247a"",""REC:68c0bdfc331ef7ddb19827e2691e88c18951b9c7fd5a1163c35860341b1816ed"",""REC:6a07698f76f91107808409076bf2d5b84442c3d37c0fc78968baa1f13878d1a2"",""REC:6b3848fb98242ab3ad5c0777253fd542b8b087cc23245deb60fe12046ff93d13"",""REC:6e03d9c96ca68bdf0c93ee229f779984351914c121dda608a33aaabd9b3b267d"",""REC:6e5da4131558aa46f8d8e565506906ead4f19e7f355533c1f8f71ba04300334f"",""REC:7067c20e8428478faecf47d9c50bbff38f6246db8d86a835b0161e1811e4498b"",""REC:7069def2cdc5cf54130fc0f8afd8ae98a7a98d5233aee8a65d057f174b114e68"",""REC:7098618bfb212ee41bd0063eea06da6e9568d19993d844bb84ff7b6eeb9c81ea"",""REC:74fa1a11e27dcd59c26570f4ba96a8df0e8608313be863b4ff6f30fbbbf983db"",""REC:78d0d4456e444f8c79254d7f48281b087a9d236e27868949514d8e170fec05a6"",""REC:7c2947343e2d0188b78e6c61826860f0219353e859ee3ed223234db18f659556"",""REC:7caea160ef372985da5ba8de5ddc27a5c3e8d052ccf4ad529c9eb2c9ee07dafc"",""REC:7e6afebc0d08e5324fe2a7725bc8796bd982126b2ba26ddd6201e84318c79cfc"",""REC:844ecb975918195ef7f2ed461fc4c9a947d218ce312215dde90150dc9346eecd"",""REC:8478743db1e63d70ef011af99e767188f7a1f4794c567e10d81920a7bff830ae"",""REC:86465cedeb665c266078742e6ebcb489b9cebc2a8aa511e0effa9893edfb73ca"",""REC:870ae9cb85526ea3a4f856a11ec869802b201ae91231031b7852661f237c0ead"",""REC:8994eed31fb78a37d054b3aced409c9a20a386cc64a800795cda5ae1e11f95eb"",""REC:89cd6af7a2410db2a9b1a1b28b5f8cdb4162f62c7b8d4f6ea6fb60fd8bc97b02"",""REC:89fa6176c48afd0cdeb2c55fb3271a04b687abd888fa6ab529a9dc563a98544c"",""REC:8f4f8ae3f7ed8f5541472361a7d138e350f48b734939b6531bfd9ad3c38d800c"",""REC:90b29f9899c08a0e740d480d976ee135ad1c96d1e3f7705002c30ce0341c7b40"",""REC:96dd06e0c5462096522da6ae12824cd396f29723f27e9c9d3dadaf0afbb01fd6"",""REC:977a7f845549676389f1330652a7ca01931060b8da0f91f6ff6d385a5d7d3ef3"",""REC:9f884b1e5f71de8879d103316d16d47cfe3a085ebc191a3dd4fc968eed15174b"",""REC:a048cabf918befba13e222a0a8a07ec73a853a71f3a67ba418c96a30d903612d"",""REC:a09e040c7997db224e1538a0a5c1d1ea3241eeb17ed8f6fedb977711e5780c15"",""REC:a20a705e41a824c0d252fa19bc88eb41ccc7564522504ffdfe06bad7c5361d9e"",""REC:aa52e9dfda8255eb8569672bd673ff69ebcffd4acb669d8d0c72ad6b9e0bb12b"",""REC:aace8438558469bdee4b0d1c0622466665b7160d670767fb56493e3c31e458c6"",""REC:ae5ff23c6463c8ed091ab61e05cff56e86d07b3fc82ad39535e9be309df004de"",""REC:afb8074f05be08165c831e6607f89a50016850441658eced6893c5ae0c5a58af"",""REC:afb922237b5bedf66af355d7b9ebe680d1d8a8d22a52144f6e2a895fdd72e688"",""REC:b2cf69765f9e21b82b7b6403393e10c01ce25df393ba2127b027c8b36e0b70ec"",""REC:b76d255d0ccea9111abd867e43c034ebe226f2d3f5339706bd538704a95f635e"",""REC:bac3c58021730767f0339e942cbd6abd70a6207e260f7b7faae61ba6064c440f"",""REC:bb30789982727b95531f7f877ab5297d44146ba9e2e3e5b9723366054a42df63"",""REC:bbdfcfd502abcbc67ae7a15571f462983efd0245c1b9a3a83034cf819b04745d"",""REC:bda0894bbcce38160c3e114cb9fa8dce2974860032b10b0119999c0b3fb9a0d1"",""REC:c025e8d8ae03cd97d9dfd92d36bf809f44c8062081c3ef62157effedd3fbcd76"",""REC:c65f69851847272253a49a833bb94feb3298adf9d6f012773c8a8977bbc14ded"",""REC:c6e74e45afc23c95fa917b185ab1a8a3e1c7bfacdd5e3c0937d79da5b5dccc88"",""REC:c93caf6dbb74af5fbcedc5ee07f9729bf1be300b9a30e8e7d12d091136621852"",""REC:cbcf1328bf3bc31eddf4262c9897542f25cc6adfac8ee55d02f394d49c9596c3"",""REC:cd2e022a3015fd83bf4082d8135ef1a706c854dc0c4c6a6071bec3f9d75f2b0c"",""REC:cd87f3fd232dbc4e00d2579a1cc90e76822c4ebffb44cc8ce4d8b3e6705285a1"",""REC:d70431dbad6d0ea7403d27dba5ad22b576e20ec6871128010f9146657e0aa4e4"",""REC:d7372e5e45c67e4f003b674e1151449deb45cc271fe0798d9e58ef9bf475cdf7"",""REC:d7ad32ab35e65b030e9a0f7363919081199f60bbc5927a43ad96605ef14d4703"",""REC:de1740e28d824b314429f294dec93212692a1d65af8ae2123247394563fe5b74"",""REC:e03f2aa25bf8f1570331939f0bacb936e14b9498fed0553751e26cb03453de21"",""REC:e258eb57ace5769986a6a89eb9e80287787d1b2d9b5d5660daa406c9599a5d8f"",""REC:e2da6a82807080a0b15b4a4652b0dcce8ae6b224c4a1c20df5dd9e67d32e529b"",""REC:e60b346a51c18663a4a971dc63fa987f8fe198594e0d3c75c5d789d0b8a465bd"",""REC:eb88d9eeceed926c101f53ac428d6f7557b3f5dfc2f0cc2941cdc3f35c75256d"",""REC:ebcb6bf854d9912c3bc06647e8347c3ae58c52952d7e16ab494ee24b1ac05300"",""REC:eca8d94a74b807bde17947becdc62f7ab1e2184fd46aa4f679ad749f14eb4059"",""REC:ed8d6e87dfbaccc79bd9e58c96b927d13b6cdddaf05106e705a8f524338ba8c8"",""REC:ee3debceded6243387d9c00afb39aa8bad7d0198f3b63d70e2f3cfb686969936"",""REC:f1e951d9bef150ef16c9726f5711c112480ef47108ba52f468842ee560e944e9"",""REC:f4004d3839102d29a6bc7457443cf01cd449f22b50ba4458173b7fdf49add379"",""REC:f4f094151e8d9e88c72fd3342d76875e50b91aa53981610289b5e7b1490a0a42"",""REC:f604e67d3a8c39d8e3877aed198fabb61ba9f50932fdafaa2c89e88b1d58efc4"",""REC:f7b75ea496d5803ddde83def1761401fbe83b92c6216ce630fa107623ae4e90f"",""REC:f9e3b9923553397b08c352cdeddf4e75dfe08f2a7d85e31d9dc59f7731d21264"",""REC:fb744018b85e2c678e52498cf5ee06c57352e3f8c37d2df6939735ea75ffdde7"",""REC:fdae25fa271ad3a906dfce08b3070842c7adb20fb6c31520f867381f73e8e5a6"",""REC:ffaf215c927ebb4a6d88fd648f76416182ad62aae5660012d7d63b3bc4d0ffcc""]","[""+"",""-"",""0""]",28,17,63,0,false,multiple_clear_conflicting
CMP:RHUYHJGZWVXEHW-UHFFFAOYSA-N,external,3,"[""REC:301561e5a38e81f9021696d7394658792dd7fe20c62a42eba1f920d9b4598794"",""REC:a6c9fdecf783903ff722ddf913c4eebbb127bb4c2204636f9989bdaf3d2ded64"",""REC:f85849fdbe89ab4859c3944d876dfe079faabc3af313f094a0e83432acad8d1d""]","[""NEGATIVE"",""POSITIVE""]",1,2,0,0,false,multiple_clear_conflicting
CMP:RHXGKMNLLUKFLG-UHFFFAOYSA-N,external,1,"[""REC:aa8993096344eada5a9c60212d88ba3eae081e4560e3272c9d9f30cd60c146af""]",[],0,0,1,0,false,single_record
CMP:RHYRVZGCBWMDOM-RQZCQDPDSA-N,external,1,"[""REC:d349ec31978509a6b5a9ac8d81f6a9befb38516f9d1cb688f80a3ff14ce46cde""]",[],0,0,1,0,false,single_record
CMP:RHZHJSCNWUGABX-UHFFFAOYSA-N,external,2,"[""REC:bdba1ab138472c354311d2400fad9f6d63194a3000e78ae7fc6e7b56b4099c6c"",""REC:dd4abec6596ec200c8c151f6cfb9f15e4f2030af426c8ed23e9f98a99ca2c73f""]","[""POSITIVE""]",2,0,0,0,false,multiple_clear_same_label
CMP:RIBGNAJQTOXRDK-UHFFFAOYSA-N,development,5,"[""REC:37528790af42f0c17332a7a99d5ebf55bb1985e834e18fb3355ca6209e066fcc"",""REC:3c6659fab9579ad5e3bf9b27b39496ed9b3c2ff98f57100ca24f7f87c1262f3f"",""REC:90269eee44f8764d9a6d0290fa02c7b8d729c6ad31b55bdc50602c76e710748c"",""REC:be42ded376d6a9be07cd81778eee10276a93f006717faf2da1bfc1817f800bf4"",""REC:cdc120d18efb94ba350a9f96bfc1e35c6b3f0076b82d2c281cc231730c1d73b7""]","[""+"",""0""]",1,0,4,0,false,multiple_clear_with_nonbinary
CMP:RIBGNAJQTOXRDK-UHFFFAOYSA-N,external,2,"[""REC:9d5b27099e1f900b0e2fff27386b123703ad9dd957389a287a7d81e1519cf753"",""REC:f5fd21d9074627da134f1cf0499f29081405ca14f8202f5f71523f0b1b498a9e""]","[""NEGATIVE"",""POSITIVE""]",1,1,0,0,false,multiple_clear_conflicting
CMP:RIFXIBQABYTNNQ-UHFFFAOYSA-N,external,1,"[""REC:83a31500691226bc650fbe2d36c8e0a8240e3721d6981182bc4a35123e00561f""]",[],0,0,1,0,false,single_record
CMP:RIKJWJIWXCUKQV-UHFFFAOYSA-N,development,4,"[""REC:6f489b0d747958245e1a92ef7a2235d11f4e23eb90e658ab880185603904232a"",""REC:86e89077e567880fa5140f2d646541e1eaadbc44677ef98a21986170c6116abf"",""REC:b8310db5b39818d06ef1edf86a96183ec10956d265915416b3dff9e8fe12694c"",""REC:ead3f0ae6ac3535a73139b2a20d845ad1a9ae330c38dfaddccd311e118780cb7""]","[""+"",""0""]",1,0,3,0,false,multiple_clear_with_nonbinary
CMP:RINRDZLKXSBEQK-UHFFFAOYSA-N,external,1,"[""REC:cda7b90cefa6bf2d700e08f60e75888c427b74e4ce92a65bf176265ac97f55c7""]",[],0,0,1,0,false,single_record
CMP:RIODDLFSJYUSKE-QMMMGPOBSA-N,external,1,"[""REC:eeb4fd6a9ca9929c145b5096da18b6a95668b0b73ed1c159ecbfd975f04843bc""]",[],0,0,1,0,false,single_record
CMP:RIOQHBFKRVVRLQ-UHFFFAOYSA-N,external,2,"[""REC:0a9a24f9846547e1b29a8683939372525eee663047fd34d51315b8f5adc528b1"",""REC:76c43f9eedb15aa9065cfbcca3e39db57c531acef78864643fb3701b1fbe4008""]",[],0,0,2,0,false,multiple_nonbinary_only
CMP:RIOQSEWOXXDEQQ-UHFFFAOYSA-N,external,1,"[""REC:2d91186777b796b04b0e9c1db0693eba0d6a0f090c58e271214ea697741b6568""]",[],0,0,1,0,false,single_record
CMP:RIOSDPIZGIWNMS-UHFFFAOYSA-N,external,1,"[""REC:609692157d3b2a517797bbf96fa9b8003474892c08763c572de19613c6ce15af""]",[],0,0,1,0,false,single_record
CMP:RIOXQFHNBCKOKP-UHFFFAOYSA-N,development,1,"[""REC:dd5e4b2263f901608ba5119ab50082d501b0cbd5879499bb408fd55a6066cb02""]",[],0,0,1,0,false,single_record
CMP:RIOXQFHNBCKOKP-UHFFFAOYSA-N,external,2,"[""REC:6a37c3d0dfaa8fdb718a3ee28e4eb02e1d232be6f3ddb45618b6ef95cb09dead"",""REC:e001a3cd7215f8865d6465f8773741fe99df6981f314bfbe22a5a719a2c36eae""]","[""Positive; Purity 99%; Additional study details in California EPA Department of Pesticide Regulation Risk Characterization Document RCD-99-01""]",0,0,2,0,false,multiple_nonbinary_only
CMP:RIVKDDXPCFBMOV-KPKOZXNESA-N,external,1,"[""REC:9663fa21c0c7c6970aac6161192591576431477ab51dfca60f17e08c9cc3fa52""]",[],0,0,1,0,false,single_record
CMP:RIVKDDXPCFBMOV-PCFHHCMKSA-N,external,1,"[""REC:ac8bb2c0e62ad9e070a38c922e7cb6332288297e4f1d900d6c8a8991909e5748""]",[],0,0,1,0,false,single_record
CMP:RIZMRRKBZQXFOY-UHFFFAOYSA-N,development,1,"[""REC:31f0c044d5210090eca4abd4863918ba55f09db0271933434e5715513c85ad5c""]",[],0,0,1,0,false,single_record
CMP:RJASFPFZACBKBE-UHFFFAOYSA-N,external,1,"[""REC:cd98d281eea1103513281539773e2002cae6f46de03e52b3183c6c5b568f31e0""]",[],0,0,1,0,false,single_record
CMP:RJBMCDMYQFLWQQ-ZHACJKMWSA-N,external,1,"[""REC:4668626f69f18039a5f2a9f4e156380e719b76edb97f8404d9f4fc03e5317604""]",[],0,0,1,0,false,single_record
CMP:RJCBYBQJVXVVKB-UHFFFAOYSA-N,external,1,"[""REC:a7af5a506c36b34888fc83321d7d6a6ecaf64e41f8c5f23f233c8453ce31a3ad""]",[],0,0,1,0,false,single_record
CMP:RJCXKHSGIOKCID-UHFFFAOYSA-N,external,1,"[""REC:86e1e7be80d8decf6445bd91ee47b4318aad4c7eb5fec2eef03869fdb9bc4022""]",[],0,0,1,0,false,single_record
CMP:RJDJXOBGMMKPMH-GGWOSOGESA-N,external,1,"[""REC:313667f4fb8c6f08857baea2690621e84981a0a5ed3149187f8b6dc965a36beb""]",[],0,0,1,0,false,single_record
CMP:RJFAYQIBOAGBLC-UHFFFAOYSA-N,external,2,"[""REC:ebb8e25bc175cd2f647276cf3016665440a9b2fa259cb84b1f4d22eb2c7a544f"",""REC:f9f8859a0831695634774f5638079f8db41b64981a2c808074e46211583049a6""]",[],0,0,2,0,false,multiple_nonbinary_only
CMP:RJFYXEGJMSZKIR-UHFFFAOYSA-N,external,1,"[""REC:9a0636ce01b5d88a70b6d508e31ed1d32ee4f7c1885c1049a657f3d8bee729ab""]",[],0,0,1,0,false,single_record
CMP:RJGDLRCDCYRQOQ-UHFFFAOYSA-N,external,1,"[""REC:f05a8f2f4927f3953b945269274c7956d875f6f66acd1b12d7b1656404a58798""]",[],0,0,1,0,false,single_record
CMP:RJGHQTVXGKYATR-UHFFFAOYSA-L,external,1,"[""REC:34b73934870d20f1f082e82f2b54fef1f2f560ef614ac2d011f6d35b2f7f053a""]",[],0,0,1,0,false,single_record
CMP:RJIPASZIRLEOEO-UHFFFAOYSA-N,development,7,"[""REC:3040bfa79e324b31c21305f7c8b71adfc93857035485364560aa0e0a5f93abf5"",""REC:470c226b25f7a426501d5397266f4212888bf28f0c7ecbd29117d1ef37f8cdc9"",""REC:4ca3edbe7d20def1133f83953a797074aa73f92db018e80f9c3935599455d74d"",""REC:c2a6c191fc1770b1462b92ad69303ff5a62f9949d7f17d891e3186caa2ebecd2"",""REC:c67730fdd1cb0b7dbc0220fbe34ae00ae90ad23558224211c97c9cd5a457fd6a"",""REC:cf463489a6357da4156c3b2e059ffbf36b4a302c4646c5b10ebba5bf1ed7bdf4"",""REC:f42ddc8169719bc250da8fab457fae7e2eac311f7a1cab95cec0c4f0ac198301""]","[""+"",""0""]",4,0,3,0,false,multiple_clear_with_nonbinary
CMP:RJIPASZIRLEOEO-UHFFFAOYSA-N,external,2,"[""REC:3b2b90f0727a06531ff102cbdbd82af1ae9dfb23142722184de4e50a9393d3d2"",""REC:d96323520b30c420e0049f3b27cded3e0e492697742219cb859fd9d781479647""]","[""POSITIVE""]",2,0,0,0,false,multiple_clear_same_label
CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,development,10,"[""REC:2dfe2dffce478e516401cad3011514958dde7a4d508e811859ac3e449fef7019"",""REC:3835d6b51eb47ee49f94ce823ccbced0aac3a58679abdd8e3049b1c07e585cb4"",""REC:3866c11ec6cba5c36b2c24d4a80e3b5875d5b49235c59c7e04b0c5d034a96ad5"",""REC:3b0d84c09ea7e64142b502b225f8405d61943e10199f47b41bb046d7e4cc7c4a"",""REC:41c70f8d44aa67c4c13e39e034535c179bf6b589598097da1b317cb2c943f4c7"",""REC:539db073a18e1a2c533acc7d4cc3a4e20976f4c596c01b968239b7154393534b"",""REC:77ea261304d721776e3e5055b3618b688430b4f63c6ab4b5f6ccb550b17fd085"",""REC:a99a13f5922e336b8f02c859e605285b2bc1576f82ed360f3d40a31a6b79784f"",""REC:b906999f04d7e6191daf8bbb8879892c9c453bd349f9eef7b5be19377f1b042f"",""REC:e28e590e7fcd463a0d1a25e76c76d85ff3b7fe530b456dce7191f70f2386dd11""]","[""-"",""0""]",0,4,6,0,false,multiple_clear_with_nonbinary
CMP:RJKGJBPXVHTNJL-UHFFFAOYSA-N,external,4,"[""REC:33072050ef14871face5d578d7cd9a2a41058f8d69a1f8397e6ef07223dcf477"",""REC:b1183f40b4e0ee23a0fd8288c0e963cb17934bc8b93ad5074d3fce21c784c922"",""REC:bd9a3079be7840edfe2c37e0ca07d8f70e3091a8da9c8e051fc1ef04f034c8ee"",""REC:f470b7b05916f50d55bc490ecaf51f79f4fc358d0bbb05074d7fc7388337516c""]","[""NEGATIVE""]",0,4,0,0,false,multiple_clear_same_label
CMP:RJMUSRYZPJIFPJ-UHFFFAOYSA-N,external,1,"[""REC:05e790eb9186b9712df356b8df028446acec8f42034d7d0571d3f069f2c85005""]",[],0,0,1,0,false,single_record
CMP:RJSRSRITMWVIQT-UHFFFAOYSA-N,external,1,"[""REC:3617a9234ff36c3d114f3b0364fc1bab0e93e2e371d01327e11271d2f4b4ac72""]",[],0,0,1,0,false,single_record
CMP:RJWTWAFHIXGPMQ-TYZMHMAFSA-N,external,1,"[""REC:7a2866119a4de298f676439e484fff0662d73d91d8747dfbf8392a7bbba9ead7""]",[],0,0,1,0,false,single_record
CMP:RJXQSIKBGKVNRT-UHFFFAOYSA-N,external,1,"[""REC:b22b7fe486c8603e1eb58f636e91fa2f2eb4db25fd0785f3b9eb1aca332d8f7c""]",[],0,0,1,0,false,single_record
CMP:RJYQLMILDVERHH-UHFFFAOYSA-N,external,1,"[""REC:1f0e20ce641e9698d4735a871b60275e2e51c2904482e7b57909ae1a74662c9d""]",[],0,0,1,0,false,single_record
CMP:RKFAZBXYICVSKP-AATRIKPKSA-N,external,2,"[""REC:09e145a9c825d5202b7625fcc7ff3fc76151f88821ecd96349de9035fd3cf4a1"",""REC:19f1614ca083eeee91d831ec73d02b1bf1d00e13315891c396c363afc1e0dcc7""]","[""NEGATIVE"",""POSITIVE""]",1,1,0,0,false,multiple_clear_conflicting
CMP:RKFAZBXYICVSKP-WAYWQWQTSA-N,external,1,"[""REC:51e9e57a078dfe4a57251eb72bd317891e4778596a6183c31a46aa9feda938ed""]",[],0,0,1,0,false,single_record
CMP:RKGIHRYVFSZPKN-FMQUCBEESA-N,external,1,"[""REC:bab0f8f8fe6529810a35e19b83e6c06511d14b4fedb9a02973de725ccdbd6228""]",[],0,0,1,0,false,single_record
CMP:RKHWHRHOEKYEJW-UHFFFAOYSA-N,external,1,"[""REC:8d4bf018cc6390c5f15e1fefb3e730d8d13d6827c74aed108ba7cce7ca58e2a0""]",[],0,0,1,0,false,single_record
CMP:RKIDDEGICSMIJA-UHFFFAOYSA-N,external,1,"[""REC:1fabb144ea294b41eb07b25968b3d2a9eb1d0587b63e1d29c0e65e1b35ff23ae""]",[],0,0,1,0,false,single_record
CMP:RKISUIUJZGSLEV-UHFFFAOYSA-N,external,1,"[""REC:2bae61750f3869e5ce0cdd87d46d1bce511705e81f011c4299403bdbe1acfd3f""]",[],0,0,1,0,false,single_record
CMP:RKJRANQNAKBIFU-UHFFFAOYSA-N,external,1,"[""REC:f80b70d3bd28aa143bacc0855d35679fb29af15028be76e4a1f6879b143a3969""]",[],0,0,1,0,false,single_record
CMP:RKLMNKXDMKAEIC-UHFFFAOYSA-N,external,1,"[""REC:53dd5f076939af4eb28d65434d336d3f02947f1bda9210eab422ca494e4d8f55""]",[],0,0,1,0,false,single_record
CMP:RKQCFAJJJFAHAZ-UHFFFAOYSA-N,external,1,"[""REC:bc19e9d137ce64fdd219a23bb6646689b6a85a8e0c87f52ae64800e1ba177b10""]",[],0,0,1,0,false,single_record
CMP:RKRCRXHTDCYKOD-UHFFFAOYSA-N,external,1,"[""REC:f7467d154c669d2288693c4476236db856e70e80f0a0c4b07c5902791ddd90ea""]",[],0,0,1,0,false,single_record
CMP:RKSOPLXZQNSWAS-UHFFFAOYSA-N,external,1,"[""REC:f190c4757688ef5d4307da9f0eea1f90844c52b7be6bf2ad19b56ec62c7bf763""]","[""POSITIVE""]",1,0,0,0,false,single_record
CMP:RKUNBYITZUJHSG-PJPHBNEVSA-N,development,3,"[""REC:5314640ad6058b9284cb5525415134e2410cc8862166af2e121b469b80821dce"",""REC:935f1887566e27cd7fd4cac68b9fa3466dede275074293b94acdfa3030fe72aa"",""REC:a47c41e46c812ef255b10091bbf06279ec438324f6e67d26c3a6ae2766c9e4d7""]","[""-"",""0""]",0,2,1,0,false,multiple_clear_with_nonbinary
CMP:RKUNBYITZUJHSG-PJPHBNEVSA-N,external,1,"[""REC:775f0a8bc26245b71e49b966b3be740237b25715435f2d8678b8348ca526c959""]","[""NEGATIVE""]",0,1,0,0,false,single_record
CMP:RKWGIWYCVPQPMF-UHFFFAOYSA-N,development,10,"[""REC:00bb71c3aef545d81cf512d33845857add8aa304d5a16180ed6dc85a365c931e"",""REC:3cd2fc69e29aea305fc0b31d94caa0f16ce1ed9133cefae2161f0c5a1f5b1bc0"",""REC:5ec54b294b4cc97ed52b1709cd5b168e496f1800f73f1a49d9b54f76cd0f9e10"",""REC:9aaead77c876a2efcacaf5a9f5acdf353bcd71e3173df00a46dfc0104d7db4f2"",""REC:b871b3dc9a1d89cb7578ee9ab35662fde260aea625dea3c3fe4f2d1c02f6df57"",""REC:cfaffb648d130aa3008fa0c11b78fd5c73c9efd646e9fbb37c59325cf533846c"",""REC:e34aa127a28cbfb31b069916944ed41b63321095dd27f6599ed13361f0593aac"",""REC:e46c9557a4832b68b8206f70607432b9ede58c886ebef1a907b1f9404b547b19"",""REC:e554cc88c1a3ac6d6513d7a6e139bc345f410605cf1f5e69d02d892388d7bcf4"",""REC:fd6579c0da4d937a850b302ad3781e89978e0d0849c2b6946cdb4bdc1c22e36a""]","[""-"",""0""]",0,4,6,0,false,multiple_clear_with_nonbinary
CMP:RKWGIWYCVPQPMF-UHFFFAOYSA-N,external,4,"[""REC:5f22857b5e0a9291bddd4fc1919ac9e83498b062f4be2664276c40c268dc5376"",""REC:883a5e107af04674b7b8fb77a725929dba909f7ab1669c6c4217cc7d061330f5"",""REC:b132c8aaca582083db7c38a06c8918b6908ffc4b30d5b98eb57109301bc588af"",""REC:b846be122d9f089a50ec09aaaf07a901b1e65a0db04e91bd08c446af5026ad3a""]","[""NEGATIVE""]",0,4,0,0,false,multiple_clear_same_label
CMP:RKZDZWJDQTZDLD-UHFFFAOYSA-N,external,1,"[""REC:77cb2b39ee79d642e9a75f7eabb83bd574b96b446ff3d41f676db6e20d6091fa""]",[],0,0,1,0,false,single_record
CMP:RLAWWYSOJDYHDC-BZSNNMDCSA-N,external,1,"[""REC:0298148377beb474540fbc977635e8f6bb48e156d71a53c81a7668107a7a6f97""]",[],0,0,1,0,false,single_record
