compound_id,dataset_role,exclusion_reason
CMP:MRHSGZMVLDOZCK-UHFFFAOYSA-N,external,label_uncertain
CMP:MRIAQLRQZPPODS-UHFFFAOYSA-N,external,label_uncertain
CMP:MRMOZBOQVYRSEM-UHFFFAOYSA-N,development,label_uncertain
CMP:MRMOZBOQVYRSEM-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MRMOZBOQVYRSEM-UHFFFAOYSA-N,external,label_conflict
CMP:MRMOZBOQVYRSEM-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:MRNLLBXPSWMYCK-UHFFFAOYSA-N,external,label_uncertain
CMP:MROJXXOCABQVEF-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MRQIXHXHHPWVIL-UHFFFAOYSA-N,development,label_conflict
CMP:MRQIXHXHHPWVIL-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:MRQIXHXHHPWVIL-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MRQIXHXHHPWVIL-UHFFFAOYSA-N,external,label_conflict
CMP:MRQIXHXHHPWVIL-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:MRUDNSFOFOQZDA-UHFFFAOYSA-N,external,label_uncertain
CMP:MRWMQWQOEBHSJT-ZOBYWKAUSA-N,external,label_uncertain
CMP:MRWQPWOAWYZTBU-DZGBDDFRSA-N,external,label_uncertain
CMP:MRXPNWXSFCODDY-UHFFFAOYSA-N,external,label_uncertain
CMP:MSHFRERJPWKJFX-UHFFFAOYSA-N,external,label_uncertain
CMP:MSHZHSPISPJWHW-PVDLLORBSA-N,external,label_uncertain
CMP:MSLJYSGFUMYUDX-UHFFFAOYSA-N,external,label_uncertain
CMP:MSSXOMSJDRHRMC-UHFFFAOYSA-N,external,label_uncertain
CMP:MTAODLNXWYIKSO-UHFFFAOYSA-N,external,label_uncertain
CMP:MTBYTWZDRVOMBR-UHFFFAOYSA-N,external,label_uncertain
CMP:MTCFGRXMJLQNBG-UHFFFAOYSA-N,external,label_uncertain
CMP:MTFBJZBVIWMMQH-UHFFFAOYSA-N,external,label_uncertain
CMP:MTFJSAGADRTKCI-UHFFFAOYSA-N,external,label_uncertain
CMP:MTHSVFCYNBDYFN-UHFFFAOYSA-N,development,label_conflict
CMP:MTHSVFCYNBDYFN-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:MTHSVFCYNBDYFN-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MTJGVAJYTOXFJH-UHFFFAOYSA-N,external,label_uncertain
CMP:MTJUOHUSWWHAHJ-UHFFFAOYSA-N,external,label_uncertain
CMP:MTMZZIPTQITGCY-QHOCJJNXSA-N,external,label_uncertain
CMP:MTNSVLMCFGOYDM-UHFFFAOYSA-N,external,label_uncertain
CMP:MTVKBMPEWYZOIM-UHFFFAOYSA-N,external,label_uncertain
CMP:MTZWHHIREPJPTG-UHFFFAOYSA-N,external,label_uncertain
CMP:MUBZPKHOEPUJKR-UHFFFAOYSA-N,external,external_connectivity_overlap
CMP:MUBZPKHOEPUJKR-UHFFFAOYSA-N,external,label_uncertain
CMP:MUDSDYNRBDKLGK-UHFFFAOYSA-N,external,label_conflict
CMP:MUDSDYNRBDKLGK-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:MUEZPZYBMMFYRX-UHFFFAOYSA-N,external,label_uncertain
CMP:MUHBBHLZPHKTTR-GWFFGYACSA-N,external,external_connectivity_overlap
CMP:MUHBBHLZPHKTTR-GWFFGYACSA-N,external,label_uncertain
CMP:MUKJDVAYJDKPAG-UHFFFAOYSA-N,external,label_uncertain
CMP:MUMCCPUVOAUBAN-UHFFFAOYSA-N,external,label_uncertain
CMP:MUNOBADFTHUUFG-UHFFFAOYSA-N,external,label_uncertain
CMP:MUSLHCJRTRQOSP-UHFFFAOYSA-O,external,label_uncertain
CMP:MUUCXUURBKGVOZ-SBPXRTMWSA-N,external,label_uncertain
CMP:MUUOUUYKIVSIAR-UHFFFAOYSA-N,external,label_uncertain
CMP:MUWGXBTVSPTRNZ-UHFFFAOYSA-N,external,label_uncertain
CMP:MUWIANZPEBMVHH-VIFPVBQESA-N,external,label_uncertain
CMP:MUXOBHXGJLMRAB-UHFFFAOYSA-N,external,label_uncertain
CMP:MVCLJJYHOMPKMW-SECBINFHSA-N,external,label_uncertain
CMP:MVGSNCBCUWPVDA-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MVGSNCBCUWPVDA-UHFFFAOYSA-N,external,label_uncertain
CMP:MVKMRUGPOSSXNO-UHFFFAOYSA-N,external,label_uncertain
CMP:MVNXSXOJYGSNQZ-UHFFFAOYSA-N,external,label_uncertain
CMP:MVORBLZUGBSUNB-XLPZGREQSA-N,external,label_uncertain
CMP:MVOYJPOZRLFTCP-UHFFFAOYSA-N,external,label_uncertain
CMP:MVPPADPHJFYWMZ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MVURVAJKHODDOB-UHFFFAOYSA-N,external,label_uncertain
CMP:MWBPRDONLNQCFV-UHFFFAOYSA-N,development,label_uncertain
CMP:MWBPRDONLNQCFV-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MWBPRDONLNQCFV-UHFFFAOYSA-N,external,label_uncertain
CMP:MWBWWFOAEOYUST-UHFFFAOYSA-N,external,label_uncertain
CMP:MWCLLHOVUTZFKS-UHFFFAOYSA-N,external,label_uncertain
CMP:MWFMGBPGAXYFAR-UHFFFAOYSA-N,external,label_uncertain
CMP:MWHBHKQPXMHOEE-UHFFFAOYSA-N,external,label_uncertain
CMP:MWJSMPQOVHQYTE-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MWKFXSUHUHTGQN-UHFFFAOYSA-N,external,label_uncertain
CMP:MWMBCXXTFFHALK-UHFFFAOYSA-N,external,label_uncertain
CMP:MWNVLIDQUFLQLA-UHFFFAOYSA-N,external,label_uncertain
CMP:MWOOGOJBHIARFG-UHFFFAOYSA-N,external,label_uncertain
CMP:MWPLVEDNUUSJAV-UHFFFAOYSA-N,development,label_uncertain
CMP:MWPLVEDNUUSJAV-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MWPLVEDNUUSJAV-UHFFFAOYSA-N,external,label_uncertain
CMP:MWRWFPQBGSZWNV-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MWRWFPQBGSZWNV-UHFFFAOYSA-N,external,label_uncertain
CMP:MWVGQHMMBHCMNP-UHFFFAOYSA-N,external,label_uncertain
CMP:MWVTWFVJZLCBMC-UHFFFAOYSA-N,external,label_uncertain
CMP:MWWATHDPGQKSAR-UHFFFAOYSA-N,external,label_uncertain
CMP:MWWLXWJCCZTCCQ-UHFFFAOYSA-N,external,label_uncertain
CMP:MWZPENIJLUWBSY-VIFPVBQESA-N,external,label_uncertain
CMP:MXALHDCUOQFPNY-UHFFFAOYSA-N,external,label_uncertain
CMP:MXBGIICVQSPJBU-UAUXSXORSA-N,external,label_uncertain
CMP:MXBJLTUTMGKLIR-UHFFFAOYSA-N,external,label_uncertain
CMP:MXFIBWNLCQBCCN-UHFFFAOYSA-N,external,label_uncertain
CMP:MXFQRSUWYYSPOC-UHFFFAOYSA-N,external,label_uncertain
CMP:MXHGUJMFTXTEAV-UHFFFAOYSA-N,external,label_uncertain
CMP:MXHRCPNRJAMMIM-SHYZEUOFSA-N,external,label_uncertain
CMP:MXOCSXVBYBYNOZ-UHFFFAOYSA-N,external,label_uncertain
CMP:MXOKGWUJNGEKBH-UHFFFAOYSA-N,external,label_uncertain
CMP:MXOQNVMDKHLYCZ-UHFFFAOYSA-N,external,label_uncertain
CMP:MXWJVTOOROXGIU-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MXWJVTOOROXGIU-UHFFFAOYSA-N,external,label_conflict
CMP:MXWJVTOOROXGIU-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:MXXWOMGUGJBKIW-YPCIICBESA-N,external,label_uncertain
CMP:MXZKGALSXXMECW-UHFFFAOYSA-N,external,label_uncertain
CMP:MYDAOWXYGPEPJT-UHFFFAOYSA-N,external,label_uncertain
CMP:MYEIDJPOUKASEC-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MYERGISJXHBTKE-UHFFFAOYSA-N,external,label_uncertain
CMP:MYLYRYCVWROLJA-SMDDNHRTSA-N,external,label_uncertain
CMP:MYRROMXOABKDLG-UHFFFAOYSA-N,external,label_uncertain
CMP:MYRYNZSMCVOJHZ-UHFFFAOYSA-N,external,label_uncertain
CMP:MYSNSNGSKLLDBP-UHFFFAOYSA-N,external,label_uncertain
CMP:MYSWGUAQZAJSOK-UHFFFAOYSA-N,external,label_uncertain
CMP:MYTZVIORDXTLQG-UHFFFAOYSA-N,external,label_uncertain
CMP:MYVLYOJYVMLSFA-UHFFFAOYSA-N,external,label_uncertain
CMP:MYWLBRTZOYHDOU-FJMCMGCSSA-N,external,label_uncertain
CMP:MYXNWGACZJSMBT-VJXVFPJBSA-N,external,label_uncertain
CMP:MZAHPGKVGDZXSH-UHFFFAOYSA-N,external,label_uncertain
CMP:MZBPLEJIMYNQQI-JXOAFFINSA-N,external,label_uncertain
CMP:MZCOYFQGPZRXCS-UHFFFAOYSA-N,external,label_uncertain
CMP:MZEBZOQBGPOENV-GOEBONIOSA-N,external,label_uncertain
CMP:MZGNSEAPZQGJRB-UHFFFAOYSA-N,external,external_connectivity_overlap
CMP:MZGNSEAPZQGJRB-UHFFFAOYSA-N,external,label_uncertain
CMP:MZHCENGPTKEIGP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MZHCENGPTKEIGP-UHFFFAOYSA-N,external,label_uncertain
CMP:MZPCTRNDYNHZQE-UHFFFAOYSA-N,external,label_uncertain
CMP:MZSOXGPKUOAXNY-UHFFFAOYSA-N,external,label_uncertain
CMP:MZZBPDKVEFVLFF-UHFFFAOYSA-N,development,label_conflict
CMP:MZZBPDKVEFVLFF-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:MZZBPDKVEFVLFF-UHFFFAOYSA-N,external,external_exact_overlap
CMP:MZZGOOYMKKIOOX-VKHMYHEASA-N,development,label_conflict
CMP:MZZGOOYMKKIOOX-VKHMYHEASA-N,development,label_conflict_total_count_le_10
CMP:MZZZAWDOYQWKMR-UHFFFAOYSA-N,external,label_uncertain
CMP:NAEOVJSSTOAABI-UHFFFAOYSA-N,external,label_uncertain
CMP:NAFQRMMXAUBUQJ-UHFFFAOYSA-N,external,label_uncertain
CMP:NALFRYPTRXKZPN-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NALZTFARIYUCBY-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NAMYKGVDVNBCFQ-UHFFFAOYSA-N,external,label_uncertain
CMP:NAQMVNRVTILPCV-UHFFFAOYSA-N,external,label_uncertain
CMP:NAQWICRLNQSPPW-UHFFFAOYSA-N,external,label_uncertain
CMP:NARXBSYHADDWFP-UHFFFAOYSA-N,external,label_uncertain
CMP:NATVSFWWYVJTAZ-UHFFFAOYSA-N,development,label_conflict
CMP:NATVSFWWYVJTAZ-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:NATVSFWWYVJTAZ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NATWBGBZPDMXFX-UHFFFAOYSA-N,external,label_uncertain
CMP:NAYYNDKKHOIIOD-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NAZZCYLFEVIJIK-UHFFFAOYSA-N,external,label_uncertain
CMP:NBBJYMSMWIIQGU-UHFFFAOYSA-N,development,label_uncertain
CMP:NBBJYMSMWIIQGU-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NBBJYMSMWIIQGU-UHFFFAOYSA-N,external,label_uncertain
CMP:NBEALWAVEGMZQY-UHFFFAOYSA-N,external,label_uncertain
CMP:NBFMTHWVRBOVPE-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NBGLMNHGJFSOCH-BYPYZUCNSA-N,external,label_uncertain
CMP:NBHXKONSJLKYBZ-UHFFFAOYSA-N,external,label_uncertain
CMP:NBLIPZBCGXIEFO-UHFFFAOYSA-N,external,label_uncertain
CMP:NBQCNZYJJMBDKY-UHFFFAOYSA-N,development,label_uncertain
CMP:NBQNWMBBSKPBAY-UHFFFAOYSA-N,external,label_uncertain
CMP:NBRKLOOSMBRFMH-UHFFFAOYSA-N,development,label_uncertain
CMP:NBRKLOOSMBRFMH-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NBRKLOOSMBRFMH-UHFFFAOYSA-N,external,label_uncertain
CMP:NBWHBAAWYGCURI-ZLRVCTSNSA-N,external,label_uncertain
CMP:NBZBEJOKMAJWOQ-UHFFFAOYSA-N,external,label_uncertain
CMP:NCBZRJODKRCREW-UHFFFAOYSA-N,external,label_uncertain
CMP:NCCHARWOCKOHIH-UHFFFAOYSA-N,external,label_uncertain
CMP:NCCTVAJNFXYWTM-UHFFFAOYSA-N,external,label_uncertain
CMP:NCEXYHBECQHGNR-UHFFFAOYSA-N,development,label_conflict
CMP:NCEXYHBECQHGNR-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:NCEXYHBECQHGNR-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NCEXYHBECQHGNR-UHFFFAOYSA-N,external,label_conflict
CMP:NCEXYHBECQHGNR-UHFFFAOYSA-N,external,label_conflict_count_margin_le_10
CMP:NCGUMYHLLGAGCN-UHFFFAOYSA-N,external,label_uncertain
CMP:NCJALZQHQFQOPX-UHFFFAOYSA-N,external,label_uncertain
CMP:NCKMMSIFQUPKCK-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NCKMMSIFQUPKCK-UHFFFAOYSA-N,external,label_conflict
CMP:NCKMMSIFQUPKCK-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:NCMZQTLCXHGLOK-ZKHIMWLXSA-N,development,label_conflict
CMP:NCMZQTLCXHGLOK-ZKHIMWLXSA-N,development,label_conflict_total_count_le_10
CMP:NCMZQTLCXHGLOK-ZKHIMWLXSA-N,external,external_exact_overlap
CMP:NCMZQTLCXHGLOK-ZKHIMWLXSA-N,external,label_uncertain
CMP:NCNYEGJDGNOYJX-IHWYPQMZSA-N,external,label_uncertain
CMP:NCVNHIPIHOITFA-UHFFFAOYSA-N,external,label_uncertain
CMP:NCVWVTLOKLZLJY-UHFFFAOYSA-N,external,label_uncertain
CMP:NCWXZQBGRQZHAT-UHFFFAOYSA-N,external,label_uncertain
CMP:NDACNGSDAFKTGE-UHFFFAOYSA-N,external,label_uncertain
CMP:NDCAAPXLWRAESY-ZPUQHVIOSA-N,external,label_uncertain
CMP:NDCDJRXJCLSNLE-UHFFFAOYSA-N,external,label_uncertain
CMP:NDFBRPHPKUGAOC-UHFFFAOYSA-N,external,label_uncertain
CMP:NDFKTBCGKNOHPJ-AATRIKPKSA-N,external,label_uncertain
CMP:NDNCMVVGTGZIMI-UHFFFAOYSA-N,external,label_uncertain
CMP:NDQCLZBDMKRDBW-UHFFFAOYSA-N,external,label_uncertain
CMP:NDSBDLSWTGLNQA-UHFFFAOYSA-N,external,label_uncertain
CMP:NDSFAFIRRXLJNE-UHFFFAOYSA-N,external,label_uncertain
CMP:NDTYTMIUWGWIMO-UHFFFAOYSA-N,external,label_uncertain
CMP:NDUAXKHGCJIYEQ-BGCHNCKCSA-N,external,label_uncertain
CMP:NDUPDOJHUQKPAG-UHFFFAOYSA-N,development,label_uncertain
CMP:NDUPDOJHUQKPAG-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NDUPDOJHUQKPAG-UHFFFAOYSA-N,external,label_uncertain
CMP:NDZJSUCUYPZXPR-UHFFFAOYSA-N,external,label_uncertain
CMP:NECNCKDMDMYKOB-UHFFFAOYSA-N,external,label_uncertain
CMP:NEHMKBQYUWJMIP-UHFFFAOYSA-N,development,label_uncertain
CMP:NEHMKBQYUWJMIP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NEHMKBQYUWJMIP-UHFFFAOYSA-N,external,label_uncertain
CMP:NEHNMFOYXAPHSD-UHFFFAOYSA-N,external,label_uncertain
CMP:NEKOXWSIMFDGMA-UHFFFAOYSA-N,development,label_uncertain
CMP:NEROCZWWNXWPOV-UHFFFAOYSA-N,external,label_uncertain
CMP:NEZONWMXZKDMKF-SNVBAGLBSA-N,external,label_uncertain
CMP:NFACJZMKEDPNKN-UHFFFAOYSA-N,development,label_uncertain
CMP:NFACJZMKEDPNKN-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NFACJZMKEDPNKN-UHFFFAOYSA-N,external,label_uncertain
CMP:NFBOHOGPQUYFRF-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NFDFQCUYFHCNBW-UHFFFAOYSA-N,external,label_uncertain
CMP:NFGKSOWJMVCJED-UHFFFAOYSA-N,external,label_uncertain
CMP:NFGNZNFBQAGBJA-UHFFFAOYSA-N,external,label_uncertain
CMP:NFLGAXVYCFJBMK-UHFFFAOYSA-N,external,external_connectivity_overlap
CMP:NFLGAXVYCFJBMK-UHFFFAOYSA-N,external,label_uncertain
CMP:NFLNZGQBGCPDMT-DZGBDDFRSA-N,external,label_uncertain
CMP:NFLNZGQBGCPDMT-WCUVEOEZSA-N,external,label_uncertain
CMP:NFMIMWNQWAWNDW-UHFFFAOYSA-N,external,label_uncertain
CMP:NFOINKSCQYECSI-UHFFFAOYSA-N,external,label_uncertain
CMP:NFOMHWALMFWNAQ-UHFFFAOYSA-N,external,label_uncertain
CMP:NFRRFEFZKGNYKS-UHFFFAOYSA-N,external,label_uncertain
CMP:NFWVIOMLXPIISE-UHFFFAOYSA-N,external,label_uncertain
CMP:NFYGIACJBOMZRR-VIFPVBQESA-N,external,label_uncertain
CMP:NGBFQHCMQULJNZ-UHFFFAOYSA-N,external,label_uncertain
CMP:NGBHBRLTSWNDRF-UHFFFAOYSA-N,external,label_uncertain
CMP:NGFPWHGISWUQOI-UHFFFAOYSA-N,external,label_uncertain
CMP:NGFRVOSYJJORAW-LVWGJNHUSA-N,external,label_uncertain
CMP:NGGMYCMLYOUNGM-CSDLUJIJSA-N,external,label_uncertain
CMP:NGHTXZCKLWZPGK-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NGOQMCLLXATBGC-FNORWQNLSA-N,external,label_uncertain
CMP:NGXQHSGMHCOILD-UHFFFAOYSA-N,external,label_uncertain
CMP:NHARPDSAXCBDDR-UHFFFAOYSA-N,external,label_uncertain
CMP:NHLZLIIJLTXSCJ-UHFFFAOYSA-N,external,label_uncertain
CMP:NHNNUFKPFVKFBH-UHFFFAOYSA-N,external,label_uncertain
CMP:NHOGGUYTANYCGQ-UHFFFAOYSA-N,external,label_uncertain
CMP:NHOWDZOIZKMVAI-UHFFFAOYSA-N,external,label_uncertain
CMP:NHQDETIJWKXCTC-UHFFFAOYSA-N,external,label_uncertain
CMP:NHTMVDHEPJAVLT-UHFFFAOYSA-N,development,label_uncertain
CMP:NHUHCSRWZMLRLA-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NHUOEGBUOIDRLN-UHFFFAOYSA-N,external,label_uncertain
CMP:NHXLMOGPVYXJNR-ATOGVRKGSA-N,external,label_uncertain
CMP:NHXLMOGPVYXJNR-UHFFFAOYSA-N,external,label_uncertain
CMP:NIAJPNQTKGWEOI-UHFFFAOYSA-N,external,label_uncertain
CMP:NIDRYBLTWYFCFV-SEDUGSJDSA-N,external,label_uncertain
CMP:NIHNNTQXNPWCJQ-UHFFFAOYSA-N,development,label_uncertain
CMP:NIHNNTQXNPWCJQ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NIHNNTQXNPWCJQ-UHFFFAOYSA-N,external,label_uncertain
CMP:NIJIQSOYZWDHAQ-UHFFFAOYSA-N,external,label_uncertain
CMP:NIKBCKTWWPVAIC-UHFFFAOYSA-N,external,label_uncertain
CMP:NIKHGUQULKYIGE-OTCXFQBHSA-N,external,label_uncertain
CMP:NILMZQGTKPQKSL-UHFFFAOYSA-N,external,label_uncertain
CMP:NIMLQBUJDJZYEJ-UHFFFAOYSA-N,external,label_uncertain
CMP:NIOLMQBHFHVZML-PVRBQZTKSA-N,external,label_uncertain
CMP:NIPDVSLAMPAWTP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NIPDVSLAMPAWTP-UHFFFAOYSA-N,external,label_conflict
CMP:NIPDVSLAMPAWTP-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:NIPHTBLDAKTDKB-UHFFFAOYSA-N,external,label_uncertain
CMP:NIQCNGHVCWTJSM-UHFFFAOYSA-N,development,label_uncertain
CMP:NIQCNGHVCWTJSM-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NIQCNGHVCWTJSM-UHFFFAOYSA-N,external,label_uncertain
CMP:NIQUOBZZYIYQAM-FMQUCBEESA-N,external,label_uncertain
CMP:NIRHEGBBHNJANV-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NIRHEGBBHNJANV-UHFFFAOYSA-N,external,label_conflict
CMP:NIRHEGBBHNJANV-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:NISVZEWKUNUGQQ-UHFFFAOYSA-N,external,label_uncertain
CMP:NITMRIAAAKECLS-IZZDOVSWSA-N,external,label_uncertain
CMP:NIUGQCSXPHANNG-HOTGVXAUSA-N,external,label_uncertain
CMP:NIUKFVYXBHRPIO-UHFFFAOYSA-N,external,label_uncertain
CMP:NIWHWZPMEARREK-UHFFFAOYSA-N,external,label_uncertain
CMP:NIXLJQORAUOBAU-UHFFFAOYSA-K,external,label_uncertain
CMP:NIXOWILDQLNWCW-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NIXXQNOQHKNPEJ-UHFFFAOYSA-N,external,label_uncertain
CMP:NIZJCTDLGCQISP-UHFFFAOYSA-N,external,label_uncertain
CMP:NJAFVWDEOZWHEK-UHFFFAOYSA-N,external,label_uncertain
CMP:NJBBLOIWMSYVCQ-VZTVMPNDSA-N,external,label_uncertain
CMP:NJBCRXCAPCODGX-UHFFFAOYSA-N,external,label_uncertain
CMP:NJBFOOCLYDNZJN-UHFFFAOYSA-N,external,label_uncertain
CMP:NJHURJLQAMUPST-UHFFFAOYSA-N,external,label_uncertain
CMP:NJLGSVSVNHBQEG-UHFFFAOYSA-O,external,label_uncertain
CMP:NJNOPWFKMLFGPF-XDOYNYLZSA-N,external,label_uncertain
CMP:NJNQUTDUIPVROZ-UHFFFAOYSA-N,external,label_uncertain
CMP:NJTMUAIJWHYHAO-UHFFFAOYSA-N,external,label_uncertain
CMP:NJVOZLGKTAPUTQ-UHFFFAOYSA-M,external,label_uncertain
CMP:NJWGQARXZDRHCD-UHFFFAOYSA-N,external,label_uncertain
CMP:NJWSNNWLBMSXQR-UHFFFAOYSA-N,external,label_uncertain
CMP:NJYZCEFQAIUHSD-UHFFFAOYSA-N,external,label_uncertain
CMP:NKANXQFJJICGDU-QPLCGJKRSA-N,external,external_connectivity_overlap
CMP:NKANXQFJJICGDU-QPLCGJKRSA-N,external,label_conflict
CMP:NKANXQFJJICGDU-QPLCGJKRSA-N,external,label_conflict_total_count_le_10
CMP:NKBASRXWGAGQDP-UHFFFAOYSA-N,external,label_uncertain
CMP:NKDDWNXOKDWJAK-UHFFFAOYSA-N,external,label_uncertain
CMP:NKGPJODWTZCHGF-KQYNXXCUSA-N,external,label_uncertain
CMP:NKIXVGPPNCGVCG-UHFFFAOYSA-N,external,label_uncertain
CMP:NKJIFDNZPGLLSH-UHFFFAOYSA-N,external,label_uncertain
CMP:NKTOLZVEWDHZMU-UHFFFAOYSA-N,external,label_uncertain
CMP:NKWCTWMIROYAIF-UHFFFAOYSA-N,external,label_uncertain
CMP:NLBIGNMWLDESFD-UHFFFAOYSA-N,external,label_uncertain
CMP:NLDYACGHTUPAQU-UHFFFAOYSA-N,external,label_uncertain
CMP:NLEPLDKPYLYCSY-UHFFFAOYSA-N,external,label_uncertain
CMP:NLHHRLWOUZZQLW-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NLISWHFZYUDSMH-UHFFFAOYSA-N,external,label_uncertain
CMP:NLJSQHIKRZBLKI-UHFFFAOYSA-N,external,label_uncertain
CMP:NLMDZXKCTWKRSQ-IBISWUOJSA-N,external,label_uncertain
CMP:NLORYLAYLIXTID-ISLYRVAYSA-N,external,label_uncertain
CMP:NLQULMCCIHTCMR-UHFFFAOYSA-N,external,label_uncertain
CMP:NLXFWUZKOOWWFD-UHFFFAOYSA-N,external,label_uncertain
CMP:NLXGURFLBLRZRO-UHFFFAOYSA-N,development,label_uncertain
CMP:NLZUEZXRPGMBCV-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NMECCCMBJFTPJS-UHFFFAOYSA-N,external,label_uncertain
CMP:NMHGOXYVOKDNHF-UHFFFAOYSA-N,development,label_uncertain
CMP:NMKYRFZKXFBXRZ-UHFFFAOYSA-N,external,label_uncertain
CMP:NMTGSDIMWJJCNO-ISLYRVAYSA-N,external,label_uncertain
CMP:NMUCSGKFOQYCFY-UHFFFAOYSA-N,external,label_uncertain
CMP:NMUSYJAQQFHJEW-ARQDHWQXSA-N,external,external_connectivity_overlap
CMP:NMUSYJAQQFHJEW-ARQDHWQXSA-N,external,label_uncertain
CMP:NMUSYJAQQFHJEW-KVTDHHQDSA-N,external,external_exact_overlap
CMP:NMUSYJAQQFHJEW-KVTDHHQDSA-N,external,label_conflict
CMP:NMUSYJAQQFHJEW-KVTDHHQDSA-N,external,label_conflict_total_count_le_10
CMP:NNAOTQQRYPJRGP-VHEBQXMUSA-N,external,label_uncertain
CMP:NNBUKAPOVBEMNI-UHFFFAOYSA-N,external,label_uncertain
CMP:NNBZCPXTIHJBJL-UHFFFAOYSA-N,external,label_conflict
CMP:NNBZCPXTIHJBJL-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:NNCAWEWCFVZOGF-UHFFFAOYSA-N,development,label_uncertain
CMP:NNCAWEWCFVZOGF-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NNHRVRJFHLVIIV-UHFFFAOYSA-N,external,label_uncertain
CMP:NNICRUQPODTGRU-UHFFFAOYSA-N,external,label_uncertain
CMP:NNINSLOEPXEZOZ-UHFFFAOYSA-N,external,label_uncertain
CMP:NNJPGOLRFBJNIW-HNNXBMFYSA-N,external,external_exact_overlap
CMP:NNJPGOLRFBJNIW-HNNXBMFYSA-N,external,label_uncertain
CMP:NNKVPIKMPCQWCG-UHFFFAOYSA-N,development,label_uncertain
CMP:NNKVPIKMPCQWCG-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NNKVPIKMPCQWCG-UHFFFAOYSA-N,external,label_uncertain
CMP:NNOHXABAQAGKRZ-UHFFFAOYSA-N,external,label_uncertain
CMP:NNPXJNHIPBFDOD-UHFFFAOYSA-N,external,label_uncertain
CMP:NNWQLZWAZSJGLY-UHFFFAOYSA-N,external,label_uncertain
CMP:NNWQLZWAZSJGLY-VKHMYHEASA-N,external,label_uncertain
CMP:NNYBQONXHNTVIJ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NOAOACNYCMDXCJ-YFKPBYRVSA-N,external,label_uncertain
CMP:NOEOUKDLTDMGKA-UHFFFAOYSA-N,external,label_uncertain
CMP:NOFOAYPPHIUXJR-APNQCZIXSA-N,external,label_uncertain
CMP:NOIIUHRQUVNIDD-UHFFFAOYSA-N,external,label_uncertain
CMP:NOIQHUWCRUGCPJ-UHFFFAOYSA-N,external,label_uncertain
CMP:NOIZTWYRRJGHAL-UHFFFAOYSA-N,external,label_uncertain
CMP:NOMAVCLLBXUQRD-UHFFFAOYSA-N,external,external_exact_overlap
CMP:NOOLISFMXDJSKH-KXUCPTDWSA-N,external,external_connectivity_overlap
CMP:NOOLISFMXDJSKH-UHFFFAOYSA-N,external,external_exact_overlap
