comparison_scope,compound_id_a,dataset_role_a,compound_id_b,dataset_role_b,relation_type,similarity,label_a,label_b,label_relation
external,CMP:JLEJCNOTNLZCHQ-GSVOUGTGSA-N,external,CMP:JLEJCNOTNLZCHQ-VKHMYHEASA-N,external,same_connectivity,,,,not_comparable
external,CMP:JLEJCNOTNLZCHQ-GSVOUGTGSA-N,external,CMP:JLEJCNOTNLZCHQ-VKHMYHEASA-N,external,stereo_variant,,,,not_comparable
external,CMP:JLEJCNOTNLZCHQ-GSVOUGTGSA-N,external,CMP:JLEJCNOTNLZCHQ-VKHMYHEASA-N,external,tautomer_related,,,,not_comparable
external,CMP:JMADQOSLSDTSPF-UHFFFAOYSA-N,external,CMP:UWWNOBIHFJLOSY-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:JNLVEYCRYFQKCW-GJZGRUSLSA-N,external,CMP:UBCKDZOHNXGSOZ-GJZGRUSLSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:JOSHOGBFUULHNI-LYKFAKFTSA-N,external,CMP:JOSHOGBFUULHNI-OOGIHWIZSA-N,external,same_connectivity,,,,not_comparable
external,CMP:JOSHOGBFUULHNI-LYKFAKFTSA-N,external,CMP:JOSHOGBFUULHNI-OOGIHWIZSA-N,external,stereo_variant,,,,not_comparable
external,CMP:JOSHOGBFUULHNI-LYKFAKFTSA-N,external,CMP:JOSHOGBFUULHNI-OOGIHWIZSA-N,external,tautomer_related,,,,not_comparable
external,CMP:JOSHOGBFUULHNI-LYKFAKFTSA-N,external,CMP:JQOWIVYCQDQADF-QRQQOWFBSA-N,external,high_similarity,0.86792452830188682,,,not_comparable
external,CMP:JOSHOGBFUULHNI-LYKFAKFTSA-N,external,CMP:MRAWZMBYWHVOEU-MPLKWBRTSA-N,external,high_similarity,0.88461538461538458,,,not_comparable
external,CMP:JOSHOGBFUULHNI-OOGIHWIZSA-N,external,CMP:JQOWIVYCQDQADF-UHTOWGHSSA-N,external,high_similarity,0.87037037037037035,,,not_comparable
external,CMP:JPEGUDKOYOIOOP-UHFFFAOYSA-N,external,CMP:VMSIYTPWZLSMOH-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:JPICKYUTICNNNJ-UHFFFAOYSA-N,external,CMP:QBPFLULOKWLNNW-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,1,not_comparable
external,CMP:JQOWIVYCQDQADF-QRQQOWFBSA-N,external,CMP:JQOWIVYCQDQADF-UHTOWGHSSA-N,external,same_connectivity,,,,not_comparable
external,CMP:JQOWIVYCQDQADF-QRQQOWFBSA-N,external,CMP:JQOWIVYCQDQADF-UHTOWGHSSA-N,external,stereo_variant,,,,not_comparable
external,CMP:JQOWIVYCQDQADF-QRQQOWFBSA-N,external,CMP:JQOWIVYCQDQADF-UHTOWGHSSA-N,external,tautomer_related,,,,not_comparable
external,CMP:JQOWIVYCQDQADF-QRQQOWFBSA-N,external,CMP:MRAWZMBYWHVOEU-MPLKWBRTSA-N,external,high_similarity,0.94230769230769229,,,not_comparable
external,CMP:JQPBCNVLZQUNCT-UHFFFAOYSA-N,external,CMP:YYTNAQDGJQPZFU-UHFFFAOYSA-N,external,high_similarity,0.95999999999999996,1,1,same
external,CMP:JRBPAEWTRLWTQC-UHFFFAOYSA-N,external,CMP:REYJJPSVUYRZGE-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:JVSYZGLUYQMVQJ-UHFFFAOYSA-N,external,CMP:VCLWCBGOALUALI-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:JXLYSJRDGCGARV-CFWMRBGOSA-N,external,CMP:OGWKCGZFUXNPDA-CFWMRBGOSA-N,external,high_similarity,0.88349514563106801,,,not_comparable
external,CMP:JZIAOTUERDUSJC-UHFFFAOYSA-N,external,CMP:QBSMHWVGUPQNJJ-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KAATUXNTWXVJKI-NSHGMRRFSA-N,external,CMP:KAATUXNTWXVJKI-UHFFFAOYSA-N,external,same_connectivity,,,,not_comparable
external,CMP:KAATUXNTWXVJKI-NSHGMRRFSA-N,external,CMP:KAATUXNTWXVJKI-UHFFFAOYSA-N,external,stereo_variant,,,,not_comparable
external,CMP:KAATUXNTWXVJKI-NSHGMRRFSA-N,external,CMP:KAATUXNTWXVJKI-UHFFFAOYSA-N,external,tautomer_related,,,,not_comparable
external,CMP:KANLOADZXMMCQA-UHFFFAOYSA-N,external,CMP:PJVVBVYEMMJZCY-UHFFFAOYSA-N,external,high_similarity,0.95454545454545459,,,not_comparable
external,CMP:KAQYVOARNYKBMW-UHFFFAOYSA-N,external,CMP:KVAILGYWKFKJQD-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KAQYVOARNYKBMW-UHFFFAOYSA-N,external,CMP:NARXBSYHADDWFP-UHFFFAOYSA-N,external,high_similarity,0.90588235294117647,,,not_comparable
external,CMP:KAQYVOARNYKBMW-UHFFFAOYSA-N,external,CMP:RFPCGVSSBBBMGS-UHFFFAOYSA-N,external,high_similarity,0.89411764705882357,,,not_comparable
external,CMP:KAQYVOARNYKBMW-UHFFFAOYSA-N,external,CMP:ZCIOBJHSFRJWBX-UHFFFAOYSA-N,external,high_similarity,0.97560975609756095,,,not_comparable
external,CMP:KBPLFHHGFOOTCA-UHFFFAOYSA-N,external,CMP:LQZZUXJYWNFBMV-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KBPLFHHGFOOTCA-UHFFFAOYSA-N,external,CMP:MWKFXSUHUHTGQN-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KBPLFHHGFOOTCA-UHFFFAOYSA-N,external,CMP:NOPFSRXAKWQILS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KBPLFHHGFOOTCA-UHFFFAOYSA-N,external,CMP:XFRVVPUIAFSTFO-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KCXZNSGUUQJJTR-UHFFFAOYSA-N,external,CMP:MQIUGAXCHLFZKX-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KCXZNSGUUQJJTR-UHFFFAOYSA-N,external,CMP:QQVHEQUEHCEAKS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KCXZNSGUUQJJTR-UHFFFAOYSA-N,external,CMP:YCZJVRCZIPDYHH-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KEQFTVQCIQJIQW-UHFFFAOYSA-N,external,CMP:VETPHHXZEJAYOB-UHFFFAOYSA-N,external,high_similarity,0.90476190476190477,0,,not_comparable
external,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,external,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,external,same_connectivity,,,,not_comparable
external,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,external,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,external,stereo_variant,,,,not_comparable
external,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,external,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,external,tautomer_related,,,,not_comparable
external,CMP:KGCDGLXSBHJAHZ-UHFFFAOYSA-N,external,CMP:LFIJIYWQWRQWQC-UHFFFAOYSA-N,external,high_similarity,0.90909090909090906,,,not_comparable
external,CMP:KIDHWZJUCRJVML-UHFFFAOYSA-N,external,CMP:NAQMVNRVTILPCV-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:KJHHAPASNNVTSN-UHFFFAOYSA-N,external,CMP:XUFXKBJMCRJATM-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:KJMKAWHFLAYVBS-UHFFFAOYSA-N,external,CMP:LHRMNRPHVHDOJH-UHFFFAOYSA-N,external,high_similarity,0.90909090909090906,,,not_comparable
external,CMP:KKYPNNLXQHXFKM-UHFFFAOYSA-N,external,CMP:YWXUPCLUXSCTOD-UHFFFAOYSA-N,external,high_similarity,0.88235294117647056,,,not_comparable
external,CMP:KLLCUFCZOSHJRP-UHFFFAOYSA-N,external,CMP:KSFCDINBDBFFSI-UHFFFAOYSA-N,external,high_similarity,0.94999999999999996,1,,not_comparable
external,CMP:KLLCUFCZOSHJRP-UHFFFAOYSA-N,external,CMP:QPUKANZXOGADOB-UHFFFAOYSA-N,external,high_similarity,1,1,1,same
external,CMP:KLLCUFCZOSHJRP-UHFFFAOYSA-N,external,CMP:REAKWIQVJUHNOX-UHFFFAOYSA-N,external,high_similarity,1,1,1,same
external,CMP:KMFFXLGXJLRRPO-UHFFFAOYSA-N,external,CMP:WHTPKLNBMXPXHD-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:KPTYXJLOWLVCMU-VSZNYVQBSA-N,external,CMP:KPTYXJLOWLVCMU-XDNAFOTISA-N,external,same_connectivity,,,,not_comparable
external,CMP:KPTYXJLOWLVCMU-VSZNYVQBSA-N,external,CMP:KPTYXJLOWLVCMU-XDNAFOTISA-N,external,stereo_variant,,,,not_comparable
external,CMP:KPTYXJLOWLVCMU-VSZNYVQBSA-N,external,CMP:KPTYXJLOWLVCMU-XDNAFOTISA-N,external,tautomer_related,,,,not_comparable
external,CMP:KPTYXJLOWLVCMU-VSZNYVQBSA-N,external,CMP:YMUIEZKBBVSZNE-ZOBORPQBSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:KQXKVJAGOJTNJS-HNNXBMFYSA-N,external,CMP:KQXKVJAGOJTNJS-OAHLLOKOSA-N,external,same_connectivity,,,,not_comparable
external,CMP:KQXKVJAGOJTNJS-HNNXBMFYSA-N,external,CMP:KQXKVJAGOJTNJS-OAHLLOKOSA-N,external,stereo_variant,,,,not_comparable
external,CMP:KQXKVJAGOJTNJS-HNNXBMFYSA-N,external,CMP:KQXKVJAGOJTNJS-OAHLLOKOSA-N,external,tautomer_related,,,,not_comparable
external,CMP:KSDIHKMNSYWRFB-UHFFFAOYSA-N,external,CMP:ZEAWSFHWVLOENK-UHFFFAOYSA-N,external,high_similarity,0.95454545454545459,,,not_comparable
external,CMP:KSFCDINBDBFFSI-UHFFFAOYSA-N,external,CMP:PKTSCJXWLVREKX-UHFFFAOYSA-N,external,high_similarity,0.84999999999999998,,1,not_comparable
external,CMP:KSFCDINBDBFFSI-UHFFFAOYSA-N,external,CMP:QPUKANZXOGADOB-UHFFFAOYSA-N,external,high_similarity,0.94999999999999996,,1,not_comparable
external,CMP:KSFCDINBDBFFSI-UHFFFAOYSA-N,external,CMP:REAKWIQVJUHNOX-UHFFFAOYSA-N,external,high_similarity,0.94999999999999996,,1,not_comparable
external,CMP:KTBMNVXAXVLZKK-UHFFFAOYSA-N,external,CMP:QBHRVJNBKGTANH-UHFFFAOYSA-N,external,high_similarity,0.85999999999999999,,,not_comparable
external,CMP:KTBMNVXAXVLZKK-UHFFFAOYSA-N,external,CMP:SKXCLBMELDCBLB-UHFFFAOYSA-N,external,high_similarity,0.85999999999999999,,,not_comparable
external,CMP:KVAILGYWKFKJQD-UHFFFAOYSA-N,external,CMP:NARXBSYHADDWFP-UHFFFAOYSA-N,external,high_similarity,0.90588235294117647,,,not_comparable
external,CMP:KVAILGYWKFKJQD-UHFFFAOYSA-N,external,CMP:RFPCGVSSBBBMGS-UHFFFAOYSA-N,external,high_similarity,0.89411764705882357,,,not_comparable
external,CMP:KVAILGYWKFKJQD-UHFFFAOYSA-N,external,CMP:ZCIOBJHSFRJWBX-UHFFFAOYSA-N,external,high_similarity,0.97560975609756095,,,not_comparable
external,CMP:KWKXNDCHNDYVRT-UHFFFAOYSA-N,external,CMP:MCVUKOYZUCWLQQ-UHFFFAOYSA-N,external,high_similarity,1,1,,not_comparable
external,CMP:KWKXNDCHNDYVRT-UHFFFAOYSA-N,external,CMP:PWATWSYOIIXYMA-UHFFFAOYSA-N,external,high_similarity,0.94999999999999996,1,,not_comparable
external,CMP:KXGVEGMKQFWNSR-LLQZFEROSA-N,external,CMP:KXGVEGMKQFWNSR-MFSKYVBHSA-N,external,high_similarity,0.86538461538461542,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-LLQZFEROSA-N,external,CMP:KXGVEGMKQFWNSR-MFSKYVBHSA-N,external,same_connectivity,,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-LLQZFEROSA-N,external,CMP:KXGVEGMKQFWNSR-MFSKYVBHSA-N,external,stereo_variant,,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-LLQZFEROSA-N,external,CMP:KXGVEGMKQFWNSR-MFSKYVBHSA-N,external,tautomer_related,,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-LLQZFEROSA-N,external,CMP:KXGVEGMKQFWNSR-OFYXWCICSA-N,external,same_connectivity,,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-LLQZFEROSA-N,external,CMP:KXGVEGMKQFWNSR-OFYXWCICSA-N,external,stereo_variant,,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-LLQZFEROSA-N,external,CMP:KXGVEGMKQFWNSR-OFYXWCICSA-N,external,tautomer_related,,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-MFSKYVBHSA-N,external,CMP:KXGVEGMKQFWNSR-OFYXWCICSA-N,external,same_connectivity,,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-MFSKYVBHSA-N,external,CMP:KXGVEGMKQFWNSR-OFYXWCICSA-N,external,stereo_variant,,,,not_comparable
external,CMP:KXGVEGMKQFWNSR-MFSKYVBHSA-N,external,CMP:KXGVEGMKQFWNSR-OFYXWCICSA-N,external,tautomer_related,,,,not_comparable
external,CMP:KXQDINHHHLYVOC-UHFFFAOYSA-N,external,CMP:SCOAVUHOIJMIBW-UHFFFAOYSA-N,external,high_similarity,0.86206896551724133,,,not_comparable
external,CMP:KYJPMPXTXCFCRM-UHFFFAOYSA-N,external,CMP:WUMGYHICFXGLAB-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LEVWYRKDKASIDU-IMJSIDKUSA-N,external,CMP:LEVWYRKDKASIDU-QWWZWVQMSA-N,external,same_connectivity,,,,not_comparable
external,CMP:LEVWYRKDKASIDU-IMJSIDKUSA-N,external,CMP:LEVWYRKDKASIDU-QWWZWVQMSA-N,external,stereo_variant,,,,not_comparable
external,CMP:LEVWYRKDKASIDU-IMJSIDKUSA-N,external,CMP:LEVWYRKDKASIDU-QWWZWVQMSA-N,external,tautomer_related,,,,not_comparable
external,CMP:LGLFFNDHMLKUMI-UHFFFAOYSA-N,external,CMP:VFCNQNZNPKRXIT-UHFFFAOYSA-N,external,high_similarity,0.87096774193548387,1,0,opposite
external,CMP:LGNZVBIAMUSSKA-ABLWVSNPSA-N,external,CMP:ROWDTRSBEIMAKT-ABLWVSNPSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LHJYRXKEGWJYKB-AWEZNQCLSA-N,external,CMP:LHJYRXKEGWJYKB-CQSZACIVSA-N,external,same_connectivity,,,,not_comparable
external,CMP:LHJYRXKEGWJYKB-AWEZNQCLSA-N,external,CMP:LHJYRXKEGWJYKB-CQSZACIVSA-N,external,stereo_variant,,,,not_comparable
external,CMP:LHJYRXKEGWJYKB-AWEZNQCLSA-N,external,CMP:LHJYRXKEGWJYKB-CQSZACIVSA-N,external,tautomer_related,,,,not_comparable
external,CMP:LKDVEINPXRIPAY-UHFFFAOYSA-N,external,CMP:RZAAWIJKEKSPCZ-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LLBQOVSJZWEDIE-UHFFFAOYSA-N,external,CMP:LLBQOVSJZWEDIE-XWTMOSNGSA-N,external,same_connectivity,,,,not_comparable
external,CMP:LLBQOVSJZWEDIE-UHFFFAOYSA-N,external,CMP:LLBQOVSJZWEDIE-XWTMOSNGSA-N,external,stereo_variant,,,,not_comparable
external,CMP:LLBQOVSJZWEDIE-UHFFFAOYSA-N,external,CMP:LLBQOVSJZWEDIE-XWTMOSNGSA-N,external,tautomer_related,,,,not_comparable
external,CMP:LMQWCOZFQUNBGM-HCXYKTFWSA-N,external,CMP:LMQWCOZFQUNBGM-ZSYWTGECSA-N,external,same_connectivity,,,,not_comparable
external,CMP:LMQWCOZFQUNBGM-HCXYKTFWSA-N,external,CMP:LMQWCOZFQUNBGM-ZSYWTGECSA-N,external,stereo_variant,,,,not_comparable
external,CMP:LMQWCOZFQUNBGM-HCXYKTFWSA-N,external,CMP:LMQWCOZFQUNBGM-ZSYWTGECSA-N,external,tautomer_related,,,,not_comparable
external,CMP:LNCPIMCVTKXXOY-UHFFFAOYSA-N,external,CMP:NZIDBRBFGPQCRY-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LNMQRPPRQDGUDR-UHFFFAOYSA-N,external,CMP:ULDDEWDFUNBUCM-UHFFFAOYSA-N,external,high_similarity,0.95833333333333337,,,not_comparable
external,CMP:LOMUNVGWRGSERU-UHFFFAOYSA-N,external,CMP:ZZPVSXOHHSGWMY-UHFFFAOYSA-N,external,high_similarity,0.85185185185185186,,,not_comparable
external,CMP:LOUPRKONTZGTKE-LHHVKLHASA-N,external,CMP:LOUPRKONTZGTKE-WZBLMQSHSA-N,external,same_connectivity,,,,not_comparable
external,CMP:LOUPRKONTZGTKE-LHHVKLHASA-N,external,CMP:LOUPRKONTZGTKE-WZBLMQSHSA-N,external,stereo_variant,,,,not_comparable
external,CMP:LOUPRKONTZGTKE-LHHVKLHASA-N,external,CMP:LOUPRKONTZGTKE-WZBLMQSHSA-N,external,tautomer_related,,,,not_comparable
external,CMP:LPVQVNLMFKGGCH-UHFFFAOYSA-N,external,CMP:WXYAXKKXIGHXDS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,external,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,external,same_connectivity,,0,0,same
external,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,external,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,external,stereo_variant,,0,0,same
external,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,external,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,external,tautomer_related,,0,0,same
external,CMP:LQZZUXJYWNFBMV-UHFFFAOYSA-N,external,CMP:MWKFXSUHUHTGQN-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LQZZUXJYWNFBMV-UHFFFAOYSA-N,external,CMP:NOPFSRXAKWQILS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LQZZUXJYWNFBMV-UHFFFAOYSA-N,external,CMP:XFRVVPUIAFSTFO-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LRWSFOSWNAQHHW-UHFFFAOYSA-N,external,CMP:VIQCGTZFEYDQMR-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LRWZZZWJMFNZIK-GBXIJSLDSA-N,external,CMP:LRWZZZWJMFNZIK-HRFVKAFMSA-N,external,same_connectivity,,1,1,same
external,CMP:LRWZZZWJMFNZIK-GBXIJSLDSA-N,external,CMP:LRWZZZWJMFNZIK-HRFVKAFMSA-N,external,stereo_variant,,1,1,same
external,CMP:LRWZZZWJMFNZIK-GBXIJSLDSA-N,external,CMP:LRWZZZWJMFNZIK-HRFVKAFMSA-N,external,tautomer_related,,1,1,same
external,CMP:LSHROXHEILXKHM-UHFFFAOYSA-N,external,CMP:RPNUMPOLZDHAAY-UHFFFAOYSA-N,external,high_similarity,0.90909090909090906,,,not_comparable
external,CMP:LSHROXHEILXKHM-UHFFFAOYSA-N,external,CMP:VILCJCGEZXAXTO-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LSHVYAFMTMFKBA-CTNGQTDRSA-N,external,CMP:LSHVYAFMTMFKBA-FPOVZHCZSA-N,external,same_connectivity,,,,not_comparable
external,CMP:LSHVYAFMTMFKBA-CTNGQTDRSA-N,external,CMP:LSHVYAFMTMFKBA-FPOVZHCZSA-N,external,stereo_variant,,,,not_comparable
external,CMP:LSHVYAFMTMFKBA-CTNGQTDRSA-N,external,CMP:LSHVYAFMTMFKBA-FPOVZHCZSA-N,external,tautomer_related,,,,not_comparable
external,CMP:LSHVYAFMTMFKBA-CTNGQTDRSA-N,external,CMP:WMBWREPUVVBILR-NQIIRXRSSA-N,external,high_similarity,0.85416666666666663,,,not_comparable
external,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,external,CMP:YYTNAQDGJQPZFU-UHFFFAOYSA-N,external,high_similarity,0.88,1,1,same
external,CMP:LTGGAYWYOQVIEE-PXNSSMCTSA-N,external,CMP:LTGGAYWYOQVIEE-UHFFFAOYSA-N,external,same_connectivity,,1,,not_comparable
external,CMP:LTGGAYWYOQVIEE-PXNSSMCTSA-N,external,CMP:LTGGAYWYOQVIEE-UHFFFAOYSA-N,external,stereo_variant,,1,,not_comparable
external,CMP:LTGGAYWYOQVIEE-PXNSSMCTSA-N,external,CMP:LTGGAYWYOQVIEE-UHFFFAOYSA-N,external,tautomer_related,,1,,not_comparable
external,CMP:LTHJXDSHSVNJKG-UHFFFAOYSA-N,external,CMP:STVZJERGLQHEKB-UHFFFAOYSA-N,external,high_similarity,0.84999999999999998,,,not_comparable
external,CMP:LTHJXDSHSVNJKG-UHFFFAOYSA-N,external,CMP:XFCMNSHQOZQILR-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:LTWFSMHHLMTFFU-LFIBNONCSA-N,external,CMP:WUPSFOFYQONBKI-DTQAZKPQSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:LUTRQEPPRMKWOU-UHFFFAOYSA-N,external,CMP:ZHFLDAOKAXJYGO-UHFFFAOYSA-N,external,high_similarity,0.90243902439024393,,,not_comparable
external,CMP:LVBGJOZIFXLCKK-UHFFFAOYSA-N,external,CMP:XDRRRJZZMBWXHF-UHFFFAOYSA-N,external,high_similarity,0.95454545454545459,,,not_comparable
external,CMP:LVBXEMGDVWVTGY-VOTSOKGWSA-N,external,CMP:NDFKTBCGKNOHPJ-AATRIKPKSA-N,external,high_similarity,0.84999999999999998,,,not_comparable
external,CMP:LWZFANDGMFTDAV-BURFUSLBSA-N,external,CMP:NWGKJDSIEKMTRX-AAZCQSIUSA-N,external,high_similarity,0.8666666666666667,,,not_comparable
external,CMP:MALKRPRQNKEVSK-MRVPVSSYSA-N,external,CMP:MALKRPRQNKEVSK-QMMMGPOBSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MALKRPRQNKEVSK-MRVPVSSYSA-N,external,CMP:MALKRPRQNKEVSK-QMMMGPOBSA-N,external,stereo_variant,,,,not_comparable
external,CMP:MALKRPRQNKEVSK-MRVPVSSYSA-N,external,CMP:MALKRPRQNKEVSK-QMMMGPOBSA-N,external,tautomer_related,,,,not_comparable
external,CMP:MAVZUIFIVMZYMX-UHFFFAOYSA-N,external,CMP:RHXGKMNLLUKFLG-UHFFFAOYSA-N,external,high_similarity,1,0,,not_comparable
external,CMP:MBGYSHXGENGTBP-UHFFFAOYSA-N,external,CMP:SAOKZLXYCUGLFA-UHFFFAOYSA-N,external,high_similarity,0.87096774193548387,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,stereo_variant,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,tautomer_related,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,stereo_variant,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,tautomer_related,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,stereo_variant,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GKDVJIACSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,tautomer_related,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,stereo_variant,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,tautomer_related,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,stereo_variant,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-GZBOUJLJSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,tautomer_related,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,stereo_variant,,,,not_comparable
external,CMP:MBTDQCAJLLFUCK-LCVSCUNMSA-N,external,CMP:MBTDQCAJLLFUCK-QHPFDFDXSA-N,external,tautomer_related,,,,not_comparable
external,CMP:MCVUKOYZUCWLQQ-UHFFFAOYSA-N,external,CMP:PWATWSYOIIXYMA-UHFFFAOYSA-N,external,high_similarity,0.94999999999999996,,,not_comparable
external,CMP:MELPJGOMEMRMPL-UHFFFAOYSA-N,external,CMP:VLJLXEKIAALSJE-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:MFJYRLRBBMJWDW-UHFFFAOYSA-N,external,CMP:TVCZNTMDIWWQLE-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:MHMUCYJKZUZMNJ-OWOJBTEDSA-N,external,CMP:MHMUCYJKZUZMNJ-UPHRSURJSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MHMUCYJKZUZMNJ-OWOJBTEDSA-N,external,CMP:MHMUCYJKZUZMNJ-UPHRSURJSA-N,external,stereo_variant,,,,not_comparable
external,CMP:MHMUCYJKZUZMNJ-OWOJBTEDSA-N,external,CMP:MHMUCYJKZUZMNJ-UPHRSURJSA-N,external,tautomer_related,,,,not_comparable
external,CMP:MIDVMZDXCQOCLI-DGFQIJBJSA-N,external,CMP:MIDVMZDXCQOCLI-MWQHPAIMSA-N,external,same_connectivity,,,,not_comparable
external,CMP:MIDVMZDXCQOCLI-DGFQIJBJSA-N,external,CMP:MIDVMZDXCQOCLI-MWQHPAIMSA-N,external,stereo_variant,,,,not_comparable
